"","Concept","ID","Question","ChoiceNumber"
"16270","Donald Trump","77","Ronald Reagan Richard Nixon",0
"16271","Richard Nixon","77","Abraham Lincoln Barack Obama",0
"16272","Richard Nixon","77","Abraham Lincoln Bernie Sanders",0
"16273","Richard Nixon","77","Abraham Lincoln Donald Trump",1
"16274","Richard Nixon","77","Abraham Lincoln Elizabeth Warren",0
"16275","Richard Nixon","77","Abraham Lincoln George W. Bush",0
"16276","Richard Nixon","77","Abraham Lincoln Hillary Clinton",0
"16277","Richard Nixon","77","Abraham Lincoln Joe Biden",0
"16278","Richard Nixon","77","Abraham Lincoln Ronald Reagan",0
"16279","Richard Nixon","77","Barack Obama Abraham Lincoln",0
"16280","Richard Nixon","77","Barack Obama Bernie Sanders",0
"16281","Richard Nixon","77","Barack Obama Donald Trump",0
"16282","Richard Nixon","77","Barack Obama Elizabeth Warren",0
"16283","Richard Nixon","77","Barack Obama George W. Bush",0
"16284","Richard Nixon","77","Barack Obama Hillary Clinton",1
"16285","Richard Nixon","77","Barack Obama Joe Biden",1
"16286","Richard Nixon","77","Barack Obama Ronald Reagan",0
"16287","Richard Nixon","77","Bernie Sanders Abraham Lincoln",1
"16288","Richard Nixon","77","Bernie Sanders Barack Obama",1
"16289","Richard Nixon","77","Bernie Sanders Donald Trump",1
"16290","Richard Nixon","77","Bernie Sanders Elizabeth Warren",0
"16291","Richard Nixon","77","Bernie Sanders George W. Bush",0
"16292","Richard Nixon","77","Bernie Sanders Hillary Clinton",0
"16293","Richard Nixon","77","Bernie Sanders Joe Biden",1
"16294","Richard Nixon","77","Bernie Sanders Ronald Reagan",1
"16295","Richard Nixon","77","Donald Trump Abraham Lincoln",0
"16296","Richard Nixon","77","Donald Trump Barack Obama",0
"16297","Richard Nixon","77","Donald Trump Bernie Sanders",0
"16298","Richard Nixon","77","Donald Trump Elizabeth Warren",0
"16299","Richard Nixon","77","Donald Trump George W. Bush",0
"16300","Richard Nixon","77","Donald Trump Hillary Clinton",0
"16301","Richard Nixon","77","Donald Trump Joe Biden",0
"16302","Richard Nixon","77","Donald Trump Ronald Reagan",0
"16303","Richard Nixon","77","Elizabeth Warren Abraham Lincoln",1
"16304","Richard Nixon","77","Elizabeth Warren Barack Obama",1
"16305","Richard Nixon","77","Elizabeth Warren Bernie Sanders",1
"16306","Richard Nixon","77","Elizabeth Warren Donald Trump",1
"16307","Richard Nixon","77","Elizabeth Warren George W. Bush",1
"16308","Richard Nixon","77","Elizabeth Warren Hillary Clinton",1
"16309","Richard Nixon","77","Elizabeth Warren Joe Biden",1
"16310","Richard Nixon","77","Elizabeth Warren Ronald Reagan",1
"16311","Richard Nixon","77","George W. Bush Abraham Lincoln",1
"16312","Richard Nixon","77","George W. Bush Barack Obama",1
"16313","Richard Nixon","77","George W. Bush Bernie Sanders",1
"16314","Richard Nixon","77","George W. Bush Donald Trump",1
"16315","Richard Nixon","77","George W. Bush Elizabeth Warren",0
"16316","Richard Nixon","77","George W. Bush Hillary Clinton",0
"16317","Richard Nixon","77","George W. Bush Joe Biden",0
"16318","Richard Nixon","77","George W. Bush Ronald Reagan",0
"16319","Richard Nixon","77","Hillary Clinton Abraham Lincoln",1
"16320","Richard Nixon","77","Hillary Clinton Barack Obama",1
"16321","Richard Nixon","77","Hillary Clinton Bernie Sanders",1
"16322","Richard Nixon","77","Hillary Clinton Donald Trump",1
"16323","Richard Nixon","77","Hillary Clinton Elizabeth Warren",0
"16324","Richard Nixon","77","Hillary Clinton George W. Bush",1
"16325","Richard Nixon","77","Hillary Clinton Joe Biden",1
"16326","Richard Nixon","77","Hillary Clinton Ronald Reagan",1
"16327","Richard Nixon","77","Joe Biden Abraham Lincoln",1
"16328","Richard Nixon","77","Joe Biden Barack Obama",1
"16329","Richard Nixon","77","Joe Biden Bernie Sanders",0
"16330","Richard Nixon","77","Joe Biden Donald Trump",1
"16331","Richard Nixon","77","Joe Biden Elizabeth Warren",0
"16332","Richard Nixon","77","Joe Biden George W. Bush",1
"16333","Richard Nixon","77","Joe Biden Hillary Clinton",1
"16334","Richard Nixon","77","Joe Biden Ronald Reagan",0
"16335","Richard Nixon","77","Ronald Reagan Abraham Lincoln",0
"16336","Richard Nixon","77","Ronald Reagan Barack Obama",1
"16337","Richard Nixon","77","Ronald Reagan Bernie Sanders",1
"16338","Richard Nixon","77","Ronald Reagan Donald Trump",1
"16339","Richard Nixon","77","Ronald Reagan Elizabeth Warren",1
"16340","Richard Nixon","77","Ronald Reagan George W. Bush",0
"16341","Richard Nixon","77","Ronald Reagan Hillary Clinton",0
"16342","Richard Nixon","77","Ronald Reagan Joe Biden",0
"16343","Ronald Reagan","77","Abraham Lincoln Barack Obama",1
"16344","Ronald Reagan","77","Abraham Lincoln Bernie Sanders",0
"16345","Ronald Reagan","77","Abraham Lincoln Donald Trump",1
"16346","Ronald Reagan","77","Abraham Lincoln Elizabeth Warren",0
"16347","Ronald Reagan","77","Abraham Lincoln George W. Bush",0
"16348","Ronald Reagan","77","Abraham Lincoln Hillary Clinton",0
"16349","Ronald Reagan","77","Abraham Lincoln Joe Biden",0
"16350","Ronald Reagan","77","Abraham Lincoln Richard Nixon",0
"16351","Ronald Reagan","77","Barack Obama Abraham Lincoln",1
"16352","Ronald Reagan","77","Barack Obama Bernie Sanders",0
"16353","Ronald Reagan","77","Barack Obama Donald Trump",1
"16354","Ronald Reagan","77","Barack Obama Elizabeth Warren",0
"16355","Ronald Reagan","77","Barack Obama George W. Bush",0
"16356","Ronald Reagan","77","Barack Obama Hillary Clinton",0
"16357","Ronald Reagan","77","Barack Obama Joe Biden",1
"16358","Ronald Reagan","77","Barack Obama Richard Nixon",0
"16359","Ronald Reagan","77","Bernie Sanders Abraham Lincoln",1
"16360","Ronald Reagan","77","Bernie Sanders Barack Obama",1
"16361","Ronald Reagan","77","Bernie Sanders Donald Trump",1
"16362","Ronald Reagan","77","Bernie Sanders Elizabeth Warren",1
"16363","Ronald Reagan","77","Bernie Sanders George W. Bush",1
"16364","Ronald Reagan","77","Bernie Sanders Hillary Clinton",1
"16365","Ronald Reagan","77","Bernie Sanders Joe Biden",1
"16366","Ronald Reagan","77","Bernie Sanders Richard Nixon",1
"16367","Ronald Reagan","77","Donald Trump Abraham Lincoln",1
"16368","Ronald Reagan","77","Donald Trump Barack Obama",0
"16369","Ronald Reagan","77","Donald Trump Bernie Sanders",0
"16370","Ronald Reagan","77","Donald Trump Elizabeth Warren",0
"16371","Ronald Reagan","77","Donald Trump George W. Bush",1
"16372","Ronald Reagan","77","Donald Trump Hillary Clinton",0
"16373","Ronald Reagan","77","Donald Trump Joe Biden",0
"16374","Ronald Reagan","77","Donald Trump Richard Nixon",0
"16375","Ronald Reagan","77","Elizabeth Warren Abraham Lincoln",1
"16376","Ronald Reagan","77","Elizabeth Warren Barack Obama",1
"16377","Ronald Reagan","77","Elizabeth Warren Bernie Sanders",1
"16378","Ronald Reagan","77","Elizabeth Warren Donald Trump",1
"16379","Ronald Reagan","77","Elizabeth Warren George W. Bush",1
"16380","Ronald Reagan","77","Elizabeth Warren Hillary Clinton",0
"16381","Ronald Reagan","77","Elizabeth Warren Joe Biden",1
"16382","Ronald Reagan","77","Elizabeth Warren Richard Nixon",1
"16383","Ronald Reagan","77","George W. Bush Abraham Lincoln",1
"16384","Ronald Reagan","77","George W. Bush Barack Obama",1
"16385","Ronald Reagan","77","George W. Bush Bernie Sanders",1
"16386","Ronald Reagan","77","George W. Bush Donald Trump",1
"16387","Ronald Reagan","77","George W. Bush Elizabeth Warren",1
"16388","Ronald Reagan","77","George W. Bush Hillary Clinton",0
"16389","Ronald Reagan","77","George W. Bush Joe Biden",0
"16390","Ronald Reagan","77","George W. Bush Richard Nixon",0
"16391","Ronald Reagan","77","Hillary Clinton Abraham Lincoln",1
"16392","Ronald Reagan","77","Hillary Clinton Barack Obama",1
"16393","Ronald Reagan","77","Hillary Clinton Bernie Sanders",1
"16394","Ronald Reagan","77","Hillary Clinton Donald Trump",1
"16395","Ronald Reagan","77","Hillary Clinton Elizabeth Warren",0
"16396","Ronald Reagan","77","Hillary Clinton George W. Bush",1
"16397","Ronald Reagan","77","Hillary Clinton Joe Biden",1
"16398","Ronald Reagan","77","Hillary Clinton Richard Nixon",1
"16399","Ronald Reagan","77","Joe Biden Abraham Lincoln",1
"16400","Ronald Reagan","77","Joe Biden Barack Obama",1
"16401","Ronald Reagan","77","Joe Biden Bernie Sanders",0
"16402","Ronald Reagan","77","Joe Biden Donald Trump",1
"16403","Ronald Reagan","77","Joe Biden Elizabeth Warren",0
"16404","Ronald Reagan","77","Joe Biden George W. Bush",1
"16405","Ronald Reagan","77","Joe Biden Hillary Clinton",0
"16406","Ronald Reagan","77","Joe Biden Richard Nixon",1
"16407","Ronald Reagan","77","Richard Nixon Abraham Lincoln",0
"16408","Ronald Reagan","77","Richard Nixon Barack Obama",1
"16409","Ronald Reagan","77","Richard Nixon Bernie Sanders",1
"16410","Ronald Reagan","77","Richard Nixon Donald Trump",1
"16411","Ronald Reagan","77","Richard Nixon Elizabeth Warren",1
"16412","Ronald Reagan","77","Richard Nixon George W. Bush",1
"16413","Ronald Reagan","77","Richard Nixon Hillary Clinton",0
"16414","Ronald Reagan","77","Richard Nixon Joe Biden",1
"16415","Donald Trump","78","Abraham Lincoln Barack Obama",0
"16416","Donald Trump","78","Abraham Lincoln Bernie Sanders",1
"16417","Donald Trump","78","Abraham Lincoln Elizabeth Warren",0
"16418","Donald Trump","78","Abraham Lincoln George W. Bush",0
"16419","Donald Trump","78","Abraham Lincoln Hillary Clinton",0
"16420","Donald Trump","78","Abraham Lincoln Joe Biden",1
"16421","Donald Trump","78","Abraham Lincoln Richard Nixon",1
"16422","Donald Trump","78","Abraham Lincoln Ronald Reagan",1
"16423","Donald Trump","78","Barack Obama Abraham Lincoln",0
"16424","Donald Trump","78","Barack Obama Bernie Sanders",0
"16425","Donald Trump","78","Barack Obama Elizabeth Warren",0
"16426","Donald Trump","78","Barack Obama George W. Bush",0
"16427","Donald Trump","78","Barack Obama Hillary Clinton",0
"16428","Donald Trump","78","Barack Obama Joe Biden",1
"16429","Donald Trump","78","Barack Obama Richard Nixon",0
"16430","Donald Trump","78","Barack Obama Ronald Reagan",1
"16431","Donald Trump","78","Bernie Sanders Abraham Lincoln",1
"16432","Donald Trump","78","Bernie Sanders Barack Obama",0
"16433","Donald Trump","78","Bernie Sanders Elizabeth Warren",0
"16434","Donald Trump","78","Bernie Sanders George W. Bush",0
"16435","Donald Trump","78","Bernie Sanders Hillary Clinton",0
"16436","Donald Trump","78","Bernie Sanders Joe Biden",1
"16437","Donald Trump","78","Bernie Sanders Richard Nixon",1
"16438","Donald Trump","78","Bernie Sanders Ronald Reagan",1
"16439","Donald Trump","78","Elizabeth Warren Abraham Lincoln",1
"16440","Donald Trump","78","Elizabeth Warren Barack Obama",1
"16441","Donald Trump","78","Elizabeth Warren Bernie Sanders",1
"16442","Donald Trump","78","Elizabeth Warren George W. Bush",1
"16443","Donald Trump","78","Elizabeth Warren Hillary Clinton",1
"16444","Donald Trump","78","Elizabeth Warren Joe Biden",1
"16445","Donald Trump","78","Elizabeth Warren Richard Nixon",1
"16446","Donald Trump","78","Elizabeth Warren Ronald Reagan",1
"16447","Donald Trump","78","George W. Bush Abraham Lincoln",1
"16448","Donald Trump","78","George W. Bush Barack Obama",0
"16449","Donald Trump","78","George W. Bush Bernie Sanders",0
"16450","Donald Trump","78","George W. Bush Elizabeth Warren",1
"16451","Donald Trump","78","George W. Bush Hillary Clinton",0
"16452","Donald Trump","78","George W. Bush Joe Biden",1
"16453","Donald Trump","78","George W. Bush Richard Nixon",0
"16454","Donald Trump","78","George W. Bush Ronald Reagan",0
"16455","Donald Trump","78","Hillary Clinton Abraham Lincoln",1
"16456","Donald Trump","78","Hillary Clinton Barack Obama",1
"16457","Donald Trump","78","Hillary Clinton Bernie Sanders",1
"16458","Donald Trump","78","Hillary Clinton Elizabeth Warren",0
"16459","Donald Trump","78","Hillary Clinton George W. Bush",1
"16460","Donald Trump","78","Hillary Clinton Joe Biden",1
"16461","Donald Trump","78","Hillary Clinton Richard Nixon",1
"16462","Donald Trump","78","Hillary Clinton Ronald Reagan",1
"16463","Donald Trump","78","Joe Biden Abraham Lincoln",1
"16464","Donald Trump","78","Joe Biden Barack Obama",0
"16465","Donald Trump","78","Joe Biden Bernie Sanders",0
"16466","Donald Trump","78","Joe Biden Elizabeth Warren",0
"16467","Donald Trump","78","Joe Biden George W. Bush",1
"16468","Donald Trump","78","Joe Biden Hillary Clinton",0
"16469","Donald Trump","78","Joe Biden Richard Nixon",1
"16470","Donald Trump","78","Joe Biden Ronald Reagan",1
"16471","Donald Trump","78","Richard Nixon Abraham Lincoln",0
"16472","Donald Trump","78","Richard Nixon Barack Obama",0
"16473","Donald Trump","78","Richard Nixon Bernie Sanders",0
"16474","Donald Trump","78","Richard Nixon Elizabeth Warren",0
"16475","Donald Trump","78","Richard Nixon George W. Bush",0
"16476","Donald Trump","78","Richard Nixon Hillary Clinton",0
"16477","Donald Trump","78","Richard Nixon Joe Biden",1
"16478","Donald Trump","78","Richard Nixon Ronald Reagan",0
"16479","Donald Trump","78","Ronald Reagan Abraham Lincoln",0
"16480","Donald Trump","78","Ronald Reagan Barack Obama",0
"16481","Donald Trump","78","Ronald Reagan Bernie Sanders",0
"16482","Donald Trump","78","Ronald Reagan Elizabeth Warren",0
"16483","Donald Trump","78","Ronald Reagan George W. Bush",1
"16484","Donald Trump","78","Ronald Reagan Hillary Clinton",0
"16485","Donald Trump","78","Ronald Reagan Joe Biden",0
"16486","Donald Trump","78","Ronald Reagan Richard Nixon",1
"16487","Richard Nixon","78","Abraham Lincoln Barack Obama",1
"16488","Richard Nixon","78","Abraham Lincoln Bernie Sanders",1
"16489","Richard Nixon","78","Abraham Lincoln Donald Trump",1
"16490","Richard Nixon","78","Abraham Lincoln Elizabeth Warren",0
"16491","Richard Nixon","78","Abraham Lincoln George W. Bush",0
"16492","Richard Nixon","78","Abraham Lincoln Hillary Clinton",0
"16493","Richard Nixon","78","Abraham Lincoln Joe Biden",0
"16494","Richard Nixon","78","Abraham Lincoln Ronald Reagan",0
"16495","Richard Nixon","78","Barack Obama Abraham Lincoln",0
"16496","Richard Nixon","78","Barack Obama Bernie Sanders",0
"16497","Richard Nixon","78","Barack Obama Donald Trump",1
"16498","Richard Nixon","78","Barack Obama Elizabeth Warren",0
"16499","Richard Nixon","78","Barack Obama George W. Bush",0
"16500","Richard Nixon","78","Barack Obama Hillary Clinton",0
"16501","Richard Nixon","78","Barack Obama Joe Biden",0
"16502","Richard Nixon","78","Barack Obama Ronald Reagan",0
"16503","Richard Nixon","78","Bernie Sanders Abraham Lincoln",1
"16504","Richard Nixon","78","Bernie Sanders Barack Obama",1
"16505","Richard Nixon","78","Bernie Sanders Donald Trump",0
"16506","Richard Nixon","78","Bernie Sanders Elizabeth Warren",0
"16507","Richard Nixon","78","Bernie Sanders George W. Bush",0
"16508","Richard Nixon","78","Bernie Sanders Hillary Clinton",1
"16509","Richard Nixon","78","Bernie Sanders Joe Biden",1
"16510","Richard Nixon","78","Bernie Sanders Ronald Reagan",1
"16511","Richard Nixon","78","Donald Trump Abraham Lincoln",1
"16512","Richard Nixon","78","Donald Trump Barack Obama",0
"16513","Richard Nixon","78","Donald Trump Bernie Sanders",0
"16514","Richard Nixon","78","Donald Trump Elizabeth Warren",0
"16515","Richard Nixon","78","Donald Trump George W. Bush",0
"16516","Richard Nixon","78","Donald Trump Hillary Clinton",0
"16517","Richard Nixon","78","Donald Trump Joe Biden",0
"16518","Richard Nixon","78","Donald Trump Ronald Reagan",1
"16519","Richard Nixon","78","Elizabeth Warren Abraham Lincoln",1
"16520","Richard Nixon","78","Elizabeth Warren Barack Obama",1
"16521","Richard Nixon","78","Elizabeth Warren Bernie Sanders",1
"16522","Richard Nixon","78","Elizabeth Warren Donald Trump",1
"16523","Richard Nixon","78","Elizabeth Warren George W. Bush",1
"16524","Richard Nixon","78","Elizabeth Warren Hillary Clinton",1
"16525","Richard Nixon","78","Elizabeth Warren Joe Biden",1
"16526","Richard Nixon","78","Elizabeth Warren Ronald Reagan",0
"16527","Richard Nixon","78","George W. Bush Abraham Lincoln",1
"16528","Richard Nixon","78","George W. Bush Barack Obama",1
"16529","Richard Nixon","78","George W. Bush Bernie Sanders",1
"16530","Richard Nixon","78","George W. Bush Donald Trump",1
"16531","Richard Nixon","78","George W. Bush Elizabeth Warren",0
"16532","Richard Nixon","78","George W. Bush Hillary Clinton",0
"16533","Richard Nixon","78","George W. Bush Joe Biden",1
"16534","Richard Nixon","78","George W. Bush Ronald Reagan",0
"16535","Richard Nixon","78","Hillary Clinton Abraham Lincoln",1
"16536","Richard Nixon","78","Hillary Clinton Barack Obama",0
"16537","Richard Nixon","78","Hillary Clinton Bernie Sanders",0
"16538","Richard Nixon","78","Hillary Clinton Donald Trump",1
"16539","Richard Nixon","78","Hillary Clinton Elizabeth Warren",0
"16540","Richard Nixon","78","Hillary Clinton George W. Bush",0
"16541","Richard Nixon","78","Hillary Clinton Joe Biden",1
"16542","Richard Nixon","78","Hillary Clinton Ronald Reagan",1
"16543","Richard Nixon","78","Joe Biden Abraham Lincoln",1
"16544","Richard Nixon","78","Joe Biden Barack Obama",1
"16545","Richard Nixon","78","Joe Biden Bernie Sanders",0
"16546","Richard Nixon","78","Joe Biden Donald Trump",1
"16547","Richard Nixon","78","Joe Biden Elizabeth Warren",0
"16548","Richard Nixon","78","Joe Biden George W. Bush",1
"16549","Richard Nixon","78","Joe Biden Hillary Clinton",1
"16550","Richard Nixon","78","Joe Biden Ronald Reagan",1
"16551","Richard Nixon","78","Ronald Reagan Abraham Lincoln",0
"16552","Richard Nixon","78","Ronald Reagan Barack Obama",1
"16553","Richard Nixon","78","Ronald Reagan Bernie Sanders",1
"16554","Richard Nixon","78","Ronald Reagan Donald Trump",1
"16555","Richard Nixon","78","Ronald Reagan Elizabeth Warren",0
"16556","Richard Nixon","78","Ronald Reagan George W. Bush",0
"16557","Richard Nixon","78","Ronald Reagan Hillary Clinton",0
"16558","Richard Nixon","78","Ronald Reagan Joe Biden",0
"16559","Ronald Reagan","78","Abraham Lincoln Barack Obama",0
"16560","Ronald Reagan","78","Abraham Lincoln Bernie Sanders",0
"16561","Ronald Reagan","78","Abraham Lincoln Donald Trump",1
"16562","Ronald Reagan","78","Abraham Lincoln Elizabeth Warren",0
"16563","Ronald Reagan","78","Abraham Lincoln George W. Bush",0
"16564","Ronald Reagan","78","Abraham Lincoln Hillary Clinton",0
"16565","Ronald Reagan","78","Abraham Lincoln Joe Biden",0
"16566","Ronald Reagan","78","Abraham Lincoln Richard Nixon",0
"16567","Ronald Reagan","78","Barack Obama Abraham Lincoln",1
"16568","Ronald Reagan","78","Barack Obama Bernie Sanders",0
"16569","Ronald Reagan","78","Barack Obama Donald Trump",1
"16570","Ronald Reagan","78","Barack Obama Elizabeth Warren",0
"16571","Ronald Reagan","78","Barack Obama George W. Bush",1
"16572","Ronald Reagan","78","Barack Obama Hillary Clinton",0
"16573","Ronald Reagan","78","Barack Obama Joe Biden",0
"16574","Ronald Reagan","78","Barack Obama Richard Nixon",0
"16575","Ronald Reagan","78","Bernie Sanders Abraham Lincoln",1
"16576","Ronald Reagan","78","Bernie Sanders Barack Obama",1
"16577","Ronald Reagan","78","Bernie Sanders Donald Trump",1
"16578","Ronald Reagan","78","Bernie Sanders Elizabeth Warren",1
"16579","Ronald Reagan","78","Bernie Sanders George W. Bush",1
"16580","Ronald Reagan","78","Bernie Sanders Hillary Clinton",1
"16581","Ronald Reagan","78","Bernie Sanders Joe Biden",1
"16582","Ronald Reagan","78","Bernie Sanders Richard Nixon",1
"16583","Ronald Reagan","78","Donald Trump Abraham Lincoln",1
"16584","Ronald Reagan","78","Donald Trump Barack Obama",0
"16585","Ronald Reagan","78","Donald Trump Bernie Sanders",0
"16586","Ronald Reagan","78","Donald Trump Elizabeth Warren",0
"16587","Ronald Reagan","78","Donald Trump George W. Bush",0
"16588","Ronald Reagan","78","Donald Trump Hillary Clinton",0
"16589","Ronald Reagan","78","Donald Trump Joe Biden",0
"16590","Ronald Reagan","78","Donald Trump Richard Nixon",0
"16591","Ronald Reagan","78","Elizabeth Warren Abraham Lincoln",1
"16592","Ronald Reagan","78","Elizabeth Warren Barack Obama",1
"16593","Ronald Reagan","78","Elizabeth Warren Bernie Sanders",1
"16594","Ronald Reagan","78","Elizabeth Warren Donald Trump",1
"16595","Ronald Reagan","78","Elizabeth Warren George W. Bush",1
"16596","Ronald Reagan","78","Elizabeth Warren Hillary Clinton",0
"16597","Ronald Reagan","78","Elizabeth Warren Joe Biden",1
"16598","Ronald Reagan","78","Elizabeth Warren Richard Nixon",1
"16599","Ronald Reagan","78","George W. Bush Abraham Lincoln",1
"16600","Ronald Reagan","78","George W. Bush Barack Obama",0
"16601","Ronald Reagan","78","George W. Bush Bernie Sanders",0
"16602","Ronald Reagan","78","George W. Bush Donald Trump",1
"16603","Ronald Reagan","78","George W. Bush Elizabeth Warren",1
"16604","Ronald Reagan","78","George W. Bush Hillary Clinton",0
"16605","Ronald Reagan","78","George W. Bush Joe Biden",1
"16606","Ronald Reagan","78","George W. Bush Richard Nixon",0
"16607","Ronald Reagan","78","Hillary Clinton Abraham Lincoln",1
"16608","Ronald Reagan","78","Hillary Clinton Barack Obama",1
"16609","Ronald Reagan","78","Hillary Clinton Bernie Sanders",1
"16610","Ronald Reagan","78","Hillary Clinton Donald Trump",1
"16611","Ronald Reagan","78","Hillary Clinton Elizabeth Warren",0
"16612","Ronald Reagan","78","Hillary Clinton George W. Bush",1
"16613","Ronald Reagan","78","Hillary Clinton Joe Biden",1
"16614","Ronald Reagan","78","Hillary Clinton Richard Nixon",1
"16615","Ronald Reagan","78","Joe Biden Abraham Lincoln",1
"16616","Ronald Reagan","78","Joe Biden Barack Obama",1
"16617","Ronald Reagan","78","Joe Biden Bernie Sanders",0
"16618","Ronald Reagan","78","Joe Biden Donald Trump",0
"16619","Ronald Reagan","78","Joe Biden Elizabeth Warren",0
"16620","Ronald Reagan","78","Joe Biden George W. Bush",1
"16621","Ronald Reagan","78","Joe Biden Hillary Clinton",0
"16622","Ronald Reagan","78","Joe Biden Richard Nixon",1
"16623","Ronald Reagan","78","Richard Nixon Abraham Lincoln",0
"16624","Ronald Reagan","78","Richard Nixon Barack Obama",1
"16625","Ronald Reagan","78","Richard Nixon Bernie Sanders",0
"16626","Ronald Reagan","78","Richard Nixon Donald Trump",1
"16627","Ronald Reagan","78","Richard Nixon Elizabeth Warren",0
"16628","Ronald Reagan","78","Richard Nixon George W. Bush",1
"16629","Ronald Reagan","78","Richard Nixon Hillary Clinton",0
"16630","Ronald Reagan","78","Richard Nixon Joe Biden",1
"16631","Donald Trump","79","Abraham Lincoln Barack Obama",0
"16632","Donald Trump","79","Abraham Lincoln Bernie Sanders",0
"16633","Donald Trump","79","Abraham Lincoln Elizabeth Warren",0
"16634","Donald Trump","79","Abraham Lincoln George W. Bush",0
"16635","Donald Trump","79","Abraham Lincoln Hillary Clinton",0
"16636","Donald Trump","79","Abraham Lincoln Joe Biden",0
"16637","Donald Trump","79","Abraham Lincoln Richard Nixon",1
"16638","Donald Trump","79","Abraham Lincoln Ronald Reagan",1
"16639","Donald Trump","79","Barack Obama Abraham Lincoln",0
"16640","Donald Trump","79","Barack Obama Bernie Sanders",0
"16641","Donald Trump","79","Barack Obama Elizabeth Warren",0
"16642","Donald Trump","79","Barack Obama George W. Bush",0
"16643","Donald Trump","79","Barack Obama Hillary Clinton",0
"16644","Donald Trump","79","Barack Obama Joe Biden",1
"16645","Donald Trump","79","Barack Obama Richard Nixon",1
"16646","Donald Trump","79","Barack Obama Ronald Reagan",1
"16647","Donald Trump","79","Bernie Sanders Abraham Lincoln",1
"16648","Donald Trump","79","Bernie Sanders Barack Obama",1
"16649","Donald Trump","79","Bernie Sanders Elizabeth Warren",0
"16650","Donald Trump","79","Bernie Sanders George W. Bush",1
"16651","Donald Trump","79","Bernie Sanders Hillary Clinton",0
"16652","Donald Trump","79","Bernie Sanders Joe Biden",0
"16653","Donald Trump","79","Bernie Sanders Richard Nixon",1
"16654","Donald Trump","79","Bernie Sanders Ronald Reagan",1
"16655","Donald Trump","79","Elizabeth Warren Abraham Lincoln",1
"16656","Donald Trump","79","Elizabeth Warren Barack Obama",1
"16657","Donald Trump","79","Elizabeth Warren Bernie Sanders",1
"16658","Donald Trump","79","Elizabeth Warren George W. Bush",1
"16659","Donald Trump","79","Elizabeth Warren Hillary Clinton",1
"16660","Donald Trump","79","Elizabeth Warren Joe Biden",1
"16661","Donald Trump","79","Elizabeth Warren Richard Nixon",1
"16662","Donald Trump","79","Elizabeth Warren Ronald Reagan",1
"16663","Donald Trump","79","George W. Bush Abraham Lincoln",1
"16664","Donald Trump","79","George W. Bush Barack Obama",0
"16665","Donald Trump","79","George W. Bush Bernie Sanders",1
"16666","Donald Trump","79","George W. Bush Elizabeth Warren",0
"16667","Donald Trump","79","George W. Bush Hillary Clinton",0
"16668","Donald Trump","79","George W. Bush Joe Biden",0
"16669","Donald Trump","79","George W. Bush Richard Nixon",1
"16670","Donald Trump","79","George W. Bush Ronald Reagan",0
"16671","Donald Trump","79","Hillary Clinton Abraham Lincoln",1
"16672","Donald Trump","79","Hillary Clinton Barack Obama",1
"16673","Donald Trump","79","Hillary Clinton Bernie Sanders",1
"16674","Donald Trump","79","Hillary Clinton Elizabeth Warren",0
"16675","Donald Trump","79","Hillary Clinton George W. Bush",1
"16676","Donald Trump","79","Hillary Clinton Joe Biden",1
"16677","Donald Trump","79","Hillary Clinton Richard Nixon",1
"16678","Donald Trump","79","Hillary Clinton Ronald Reagan",1
"16679","Donald Trump","79","Joe Biden Abraham Lincoln",1
"16680","Donald Trump","79","Joe Biden Barack Obama",0
"16681","Donald Trump","79","Joe Biden Bernie Sanders",0
"16682","Donald Trump","79","Joe Biden Elizabeth Warren",0
"16683","Donald Trump","79","Joe Biden George W. Bush",0
"16684","Donald Trump","79","Joe Biden Hillary Clinton",1
"16685","Donald Trump","79","Joe Biden Richard Nixon",1
"16686","Donald Trump","79","Joe Biden Ronald Reagan",1
"16687","Donald Trump","79","Richard Nixon Abraham Lincoln",0
"16688","Donald Trump","79","Richard Nixon Barack Obama",0
"16689","Donald Trump","79","Richard Nixon Bernie Sanders",0
"16690","Donald Trump","79","Richard Nixon Elizabeth Warren",0
"16691","Donald Trump","79","Richard Nixon George W. Bush",0
"16692","Donald Trump","79","Richard Nixon Hillary Clinton",0
"16693","Donald Trump","79","Richard Nixon Joe Biden",1
"16694","Donald Trump","79","Richard Nixon Ronald Reagan",0
"16695","Donald Trump","79","Ronald Reagan Abraham Lincoln",0
"16696","Donald Trump","79","Ronald Reagan Barack Obama",0
"16697","Donald Trump","79","Ronald Reagan Bernie Sanders",0
"16698","Donald Trump","79","Ronald Reagan Elizabeth Warren",0
"16699","Donald Trump","79","Ronald Reagan George W. Bush",1
"16700","Donald Trump","79","Ronald Reagan Hillary Clinton",0
"16701","Donald Trump","79","Ronald Reagan Joe Biden",1
"16702","Donald Trump","79","Ronald Reagan Richard Nixon",1
"16703","Richard Nixon","79","Abraham Lincoln Barack Obama",0
"16704","Richard Nixon","79","Abraham Lincoln Bernie Sanders",0
"16705","Richard Nixon","79","Abraham Lincoln Donald Trump",1
"16706","Richard Nixon","79","Abraham Lincoln Elizabeth Warren",0
"16707","Richard Nixon","79","Abraham Lincoln George W. Bush",0
"16708","Richard Nixon","79","Abraham Lincoln Hillary Clinton",0
"16709","Richard Nixon","79","Abraham Lincoln Joe Biden",0
"16710","Richard Nixon","79","Abraham Lincoln Ronald Reagan",0
