"","Concept","ID","Question","ChoiceNumber"
"11261","Abraham Lincoln","44","Elizabeth Warren Richard Nixon",0
"11262","Abraham Lincoln","44","Elizabeth Warren Ronald Reagan",0
"11263","Abraham Lincoln","44","George W. Bush Barack Obama",1
"11264","Abraham Lincoln","44","George W. Bush Bernie Sanders",1
"11265","Abraham Lincoln","44","George W. Bush Donald Trump",1
"11266","Abraham Lincoln","44","George W. Bush Elizabeth Warren",1
"11267","Abraham Lincoln","44","George W. Bush Hillary Clinton",1
"11268","Abraham Lincoln","44","George W. Bush Joe Biden",1
"11269","Abraham Lincoln","44","George W. Bush Richard Nixon",1
"11270","Abraham Lincoln","44","George W. Bush Ronald Reagan",1
"11271","Abraham Lincoln","44","Hillary Clinton Barack Obama",1
"11272","Abraham Lincoln","44","Hillary Clinton Bernie Sanders",1
"11273","Abraham Lincoln","44","Hillary Clinton Donald Trump",0
"11274","Abraham Lincoln","44","Hillary Clinton Elizabeth Warren",0
"11275","Abraham Lincoln","44","Hillary Clinton George W. Bush",0
"11276","Abraham Lincoln","44","Hillary Clinton Joe Biden",1
"11277","Abraham Lincoln","44","Hillary Clinton Richard Nixon",0
"11278","Abraham Lincoln","44","Hillary Clinton Ronald Reagan",0
"11279","Abraham Lincoln","44","Joe Biden Barack Obama",1
"11280","Abraham Lincoln","44","Joe Biden Bernie Sanders",0
"11281","Abraham Lincoln","44","Joe Biden Donald Trump",0
"11282","Abraham Lincoln","44","Joe Biden Elizabeth Warren",0
"11283","Abraham Lincoln","44","Joe Biden George W. Bush",0
"11284","Abraham Lincoln","44","Joe Biden Hillary Clinton",0
"11285","Abraham Lincoln","44","Joe Biden Richard Nixon",0
"11286","Abraham Lincoln","44","Joe Biden Ronald Reagan",0
"11287","Abraham Lincoln","44","Richard Nixon Barack Obama",1
"11288","Abraham Lincoln","44","Richard Nixon Bernie Sanders",1
"11289","Abraham Lincoln","44","Richard Nixon Donald Trump",0
"11290","Abraham Lincoln","44","Richard Nixon Elizabeth Warren",1
"11291","Abraham Lincoln","44","Richard Nixon George W. Bush",0
"11292","Abraham Lincoln","44","Richard Nixon Hillary Clinton",0
"11293","Abraham Lincoln","44","Richard Nixon Joe Biden",1
"11294","Abraham Lincoln","44","Richard Nixon Ronald Reagan",0
"11295","Abraham Lincoln","44","Ronald Reagan Barack Obama",1
"11296","Abraham Lincoln","44","Ronald Reagan Bernie Sanders",1
"11297","Abraham Lincoln","44","Ronald Reagan Donald Trump",0
"11298","Abraham Lincoln","44","Ronald Reagan Elizabeth Warren",1
"11299","Abraham Lincoln","44","Ronald Reagan George W. Bush",0
"11300","Abraham Lincoln","44","Ronald Reagan Hillary Clinton",0
"11301","Abraham Lincoln","44","Ronald Reagan Joe Biden",0
"11302","Abraham Lincoln","44","Ronald Reagan Richard Nixon",0
"11303","Barack Obama","44","Abraham Lincoln Bernie Sanders",1
"11304","Barack Obama","44","Abraham Lincoln Donald Trump",0
"11305","Barack Obama","44","Abraham Lincoln Elizabeth Warren",0
"11306","Barack Obama","44","Abraham Lincoln George W. Bush",0
"11307","Barack Obama","44","Abraham Lincoln Hillary Clinton",0
"11308","Barack Obama","44","Abraham Lincoln Joe Biden",1
"11309","Barack Obama","44","Abraham Lincoln Richard Nixon",0
"11310","Barack Obama","44","Abraham Lincoln Ronald Reagan",0
"11311","Barack Obama","44","Bernie Sanders Abraham Lincoln",0
"11312","Barack Obama","44","Bernie Sanders Donald Trump",0
"11313","Barack Obama","44","Bernie Sanders Elizabeth Warren",1
"11314","Barack Obama","44","Bernie Sanders George W. Bush",0
"11315","Barack Obama","44","Bernie Sanders Hillary Clinton",1
"11316","Barack Obama","44","Bernie Sanders Joe Biden",1
"11317","Barack Obama","44","Bernie Sanders Richard Nixon",0
"11318","Barack Obama","44","Bernie Sanders Ronald Reagan",0
"11319","Barack Obama","44","Donald Trump Abraham Lincoln",1
"11320","Barack Obama","44","Donald Trump Bernie Sanders",1
"11321","Barack Obama","44","Donald Trump Elizabeth Warren",1
"11322","Barack Obama","44","Donald Trump George W. Bush",0
"11323","Barack Obama","44","Donald Trump Hillary Clinton",1
"11324","Barack Obama","44","Donald Trump Joe Biden",1
"11325","Barack Obama","44","Donald Trump Richard Nixon",1
"11326","Barack Obama","44","Donald Trump Ronald Reagan",1
"11327","Barack Obama","44","Elizabeth Warren Abraham Lincoln",1
"11328","Barack Obama","44","Elizabeth Warren Bernie Sanders",0
"11329","Barack Obama","44","Elizabeth Warren Donald Trump",0
"11330","Barack Obama","44","Elizabeth Warren George W. Bush",0
"11331","Barack Obama","44","Elizabeth Warren Hillary Clinton",0
"11332","Barack Obama","44","Elizabeth Warren Joe Biden",1
"11333","Barack Obama","44","Elizabeth Warren Richard Nixon",0
"11334","Barack Obama","44","Elizabeth Warren Ronald Reagan",0
"11335","Barack Obama","44","George W. Bush Abraham Lincoln",1
"11336","Barack Obama","44","George W. Bush Bernie Sanders",1
"11337","Barack Obama","44","George W. Bush Donald Trump",1
"11338","Barack Obama","44","George W. Bush Elizabeth Warren",1
"11339","Barack Obama","44","George W. Bush Hillary Clinton",1
"11340","Barack Obama","44","George W. Bush Joe Biden",1
"11341","Barack Obama","44","George W. Bush Richard Nixon",0
"11342","Barack Obama","44","George W. Bush Ronald Reagan",0
"11343","Barack Obama","44","Hillary Clinton Abraham Lincoln",1
"11344","Barack Obama","44","Hillary Clinton Bernie Sanders",0
"11345","Barack Obama","44","Hillary Clinton Donald Trump",0
"11346","Barack Obama","44","Hillary Clinton Elizabeth Warren",0
"11347","Barack Obama","44","Hillary Clinton George W. Bush",0
"11348","Barack Obama","44","Hillary Clinton Joe Biden",1
"11349","Barack Obama","44","Hillary Clinton Richard Nixon",0
"11350","Barack Obama","44","Hillary Clinton Ronald Reagan",0
"11351","Barack Obama","44","Joe Biden Abraham Lincoln",0
"11352","Barack Obama","44","Joe Biden Bernie Sanders",0
"11353","Barack Obama","44","Joe Biden Donald Trump",0
"11354","Barack Obama","44","Joe Biden Elizabeth Warren",0
"11355","Barack Obama","44","Joe Biden George W. Bush",0
"11356","Barack Obama","44","Joe Biden Hillary Clinton",0
"11357","Barack Obama","44","Joe Biden Richard Nixon",0
"11358","Barack Obama","44","Joe Biden Ronald Reagan",0
"11359","Barack Obama","44","Richard Nixon Abraham Lincoln",1
"11360","Barack Obama","44","Richard Nixon Bernie Sanders",1
"11361","Barack Obama","44","Richard Nixon Donald Trump",0
"11362","Barack Obama","44","Richard Nixon Elizabeth Warren",1
"11363","Barack Obama","44","Richard Nixon George W. Bush",0
"11364","Barack Obama","44","Richard Nixon Hillary Clinton",1
"11365","Barack Obama","44","Richard Nixon Joe Biden",1
"11366","Barack Obama","44","Richard Nixon Ronald Reagan",1
"11367","Barack Obama","44","Ronald Reagan Abraham Lincoln",1
"11368","Barack Obama","44","Ronald Reagan Bernie Sanders",1
"11369","Barack Obama","44","Ronald Reagan Donald Trump",1
"11370","Barack Obama","44","Ronald Reagan Elizabeth Warren",1
"11371","Barack Obama","44","Ronald Reagan George W. Bush",1
"11372","Barack Obama","44","Ronald Reagan Hillary Clinton",1
"11373","Barack Obama","44","Ronald Reagan Joe Biden",1
"11374","Barack Obama","44","Ronald Reagan Richard Nixon",0
"11375","Bernie Sanders","44","Abraham Lincoln Barack Obama",1
"11376","Bernie Sanders","44","Abraham Lincoln Donald Trump",0
"11377","Bernie Sanders","44","Abraham Lincoln Elizabeth Warren",1
"11378","Bernie Sanders","44","Abraham Lincoln George W. Bush",0
"11379","Bernie Sanders","44","Abraham Lincoln Hillary Clinton",0
"11380","Bernie Sanders","44","Abraham Lincoln Joe Biden",1
"11381","Bernie Sanders","44","Abraham Lincoln Richard Nixon",0
"11382","Bernie Sanders","44","Abraham Lincoln Ronald Reagan",0
"11383","Bernie Sanders","44","Barack Obama Abraham Lincoln",0
"11384","Bernie Sanders","44","Barack Obama Donald Trump",0
"11385","Bernie Sanders","44","Barack Obama Elizabeth Warren",1
"11386","Bernie Sanders","44","Barack Obama George W. Bush",0
"11387","Bernie Sanders","44","Barack Obama Hillary Clinton",0
"11388","Bernie Sanders","44","Barack Obama Joe Biden",0
"11389","Bernie Sanders","44","Barack Obama Richard Nixon",0
"11390","Bernie Sanders","44","Barack Obama Ronald Reagan",0
"11391","Bernie Sanders","44","Donald Trump Abraham Lincoln",1
"11392","Bernie Sanders","44","Donald Trump Barack Obama",1
"11393","Bernie Sanders","44","Donald Trump Elizabeth Warren",1
"11394","Bernie Sanders","44","Donald Trump George W. Bush",0
"11395","Bernie Sanders","44","Donald Trump Hillary Clinton",1
"11396","Bernie Sanders","44","Donald Trump Joe Biden",1
"11397","Bernie Sanders","44","Donald Trump Richard Nixon",0
"11398","Bernie Sanders","44","Donald Trump Ronald Reagan",1
"11399","Bernie Sanders","44","Elizabeth Warren Abraham Lincoln",0
"11400","Bernie Sanders","44","Elizabeth Warren Barack Obama",0
"11401","Bernie Sanders","44","Elizabeth Warren Donald Trump",0
"11402","Bernie Sanders","44","Elizabeth Warren George W. Bush",0
"11403","Bernie Sanders","44","Elizabeth Warren Hillary Clinton",0
"11404","Bernie Sanders","44","Elizabeth Warren Joe Biden",0
"11405","Bernie Sanders","44","Elizabeth Warren Richard Nixon",0
"11406","Bernie Sanders","44","Elizabeth Warren Ronald Reagan",0
"11407","Bernie Sanders","44","George W. Bush Abraham Lincoln",1
"11408","Bernie Sanders","44","George W. Bush Barack Obama",1
"11409","Bernie Sanders","44","George W. Bush Donald Trump",1
"11410","Bernie Sanders","44","George W. Bush Elizabeth Warren",1
"11411","Bernie Sanders","44","George W. Bush Hillary Clinton",1
"11412","Bernie Sanders","44","George W. Bush Joe Biden",1
"11413","Bernie Sanders","44","George W. Bush Richard Nixon",1
"11414","Bernie Sanders","44","George W. Bush Ronald Reagan",1
"11415","Bernie Sanders","44","Hillary Clinton Abraham Lincoln",1
"11416","Bernie Sanders","44","Hillary Clinton Barack Obama",1
"11417","Bernie Sanders","44","Hillary Clinton Donald Trump",0
"11418","Bernie Sanders","44","Hillary Clinton Elizabeth Warren",1
"11419","Bernie Sanders","44","Hillary Clinton George W. Bush",0
"11420","Bernie Sanders","44","Hillary Clinton Joe Biden",1
"11421","Bernie Sanders","44","Hillary Clinton Richard Nixon",0
"11422","Bernie Sanders","44","Hillary Clinton Ronald Reagan",0
"11423","Bernie Sanders","44","Joe Biden Abraham Lincoln",0
"11424","Bernie Sanders","44","Joe Biden Barack Obama",1
"11425","Bernie Sanders","44","Joe Biden Donald Trump",0
"11426","Bernie Sanders","44","Joe Biden Elizabeth Warren",1
"11427","Bernie Sanders","44","Joe Biden George W. Bush",0
"11428","Bernie Sanders","44","Joe Biden Hillary Clinton",0
"11429","Bernie Sanders","44","Joe Biden Richard Nixon",0
"11430","Bernie Sanders","44","Joe Biden Ronald Reagan",0
"11431","Bernie Sanders","44","Richard Nixon Abraham Lincoln",1
"11432","Bernie Sanders","44","Richard Nixon Barack Obama",1
"11433","Bernie Sanders","44","Richard Nixon Donald Trump",0
"11434","Bernie Sanders","44","Richard Nixon Elizabeth Warren",1
"11435","Bernie Sanders","44","Richard Nixon George W. Bush",0
"11436","Bernie Sanders","44","Richard Nixon Hillary Clinton",1
"11437","Bernie Sanders","44","Richard Nixon Joe Biden",1
"11438","Bernie Sanders","44","Richard Nixon Ronald Reagan",0
"11439","Bernie Sanders","44","Ronald Reagan Abraham Lincoln",1
"11440","Bernie Sanders","44","Ronald Reagan Barack Obama",1
"11441","Bernie Sanders","44","Ronald Reagan Donald Trump",1
"11442","Bernie Sanders","44","Ronald Reagan Elizabeth Warren",1
"11443","Bernie Sanders","44","Ronald Reagan George W. Bush",0
"11444","Bernie Sanders","44","Ronald Reagan Hillary Clinton",1
"11445","Bernie Sanders","44","Ronald Reagan Joe Biden",1
"11446","Bernie Sanders","44","Ronald Reagan Richard Nixon",1
"11447","Donald Trump","44","Abraham Lincoln Barack Obama",0
"11448","Donald Trump","44","Abraham Lincoln Bernie Sanders",0
"11449","Donald Trump","44","Abraham Lincoln Elizabeth Warren",0
"11450","Donald Trump","44","Abraham Lincoln George W. Bush",0
"11451","Donald Trump","44","Abraham Lincoln Hillary Clinton",0
"11452","Donald Trump","44","Abraham Lincoln Joe Biden",1
"11453","Donald Trump","44","Abraham Lincoln Richard Nixon",1
"11454","Donald Trump","44","Abraham Lincoln Ronald Reagan",1
"11455","Donald Trump","44","Barack Obama Abraham Lincoln",0
"11456","Donald Trump","44","Barack Obama Bernie Sanders",0
"11457","Donald Trump","44","Barack Obama Elizabeth Warren",0
"11458","Donald Trump","44","Barack Obama George W. Bush",1
"11459","Donald Trump","44","Barack Obama Hillary Clinton",0
"11460","Donald Trump","44","Barack Obama Joe Biden",1
"11461","Donald Trump","44","Barack Obama Richard Nixon",1
"11462","Donald Trump","44","Barack Obama Ronald Reagan",1
"11463","Donald Trump","44","Bernie Sanders Abraham Lincoln",1
"11464","Donald Trump","44","Bernie Sanders Barack Obama",1
"11465","Donald Trump","44","Bernie Sanders Elizabeth Warren",0
"11466","Donald Trump","44","Bernie Sanders George W. Bush",0
"11467","Donald Trump","44","Bernie Sanders Hillary Clinton",1
"11468","Donald Trump","44","Bernie Sanders Joe Biden",1
"11469","Donald Trump","44","Bernie Sanders Richard Nixon",1
"11470","Donald Trump","44","Bernie Sanders Ronald Reagan",1
"11471","Donald Trump","44","Elizabeth Warren Abraham Lincoln",1
"11472","Donald Trump","44","Elizabeth Warren Barack Obama",1
"11473","Donald Trump","44","Elizabeth Warren Bernie Sanders",1
"11474","Donald Trump","44","Elizabeth Warren George W. Bush",1
"11475","Donald Trump","44","Elizabeth Warren Hillary Clinton",1
"11476","Donald Trump","44","Elizabeth Warren Joe Biden",1
"11477","Donald Trump","44","Elizabeth Warren Richard Nixon",1
"11478","Donald Trump","44","Elizabeth Warren Ronald Reagan",1
"11479","Donald Trump","44","George W. Bush Abraham Lincoln",1
"11480","Donald Trump","44","George W. Bush Barack Obama",0
"11481","Donald Trump","44","George W. Bush Bernie Sanders",1
"11482","Donald Trump","44","George W. Bush Elizabeth Warren",0
"11483","Donald Trump","44","George W. Bush Hillary Clinton",0
"11484","Donald Trump","44","George W. Bush Joe Biden",1
"11485","Donald Trump","44","George W. Bush Richard Nixon",1
"11486","Donald Trump","44","George W. Bush Ronald Reagan",0
"11487","Donald Trump","44","Hillary Clinton Abraham Lincoln",1
"11488","Donald Trump","44","Hillary Clinton Barack Obama",0
"11489","Donald Trump","44","Hillary Clinton Bernie Sanders",1
"11490","Donald Trump","44","Hillary Clinton Elizabeth Warren",0
"11491","Donald Trump","44","Hillary Clinton George W. Bush",1
"11492","Donald Trump","44","Hillary Clinton Joe Biden",1
"11493","Donald Trump","44","Hillary Clinton Richard Nixon",1
"11494","Donald Trump","44","Hillary Clinton Ronald Reagan",1
"11495","Donald Trump","44","Joe Biden Abraham Lincoln",1
"11496","Donald Trump","44","Joe Biden Barack Obama",1
"11497","Donald Trump","44","Joe Biden Bernie Sanders",0
"11498","Donald Trump","44","Joe Biden Elizabeth Warren",0
"11499","Donald Trump","44","Joe Biden George W. Bush",0
"11500","Donald Trump","44","Joe Biden Hillary Clinton",0
"11501","Donald Trump","44","Joe Biden Richard Nixon",1
"11502","Donald Trump","44","Joe Biden Ronald Reagan",1
"11503","Donald Trump","44","Richard Nixon Abraham Lincoln",0
"11504","Donald Trump","44","Richard Nixon Barack Obama",0
"11505","Donald Trump","44","Richard Nixon Bernie Sanders",1
"11506","Donald Trump","44","Richard Nixon Elizabeth Warren",0
"11507","Donald Trump","44","Richard Nixon George W. Bush",0
"11508","Donald Trump","44","Richard Nixon Hillary Clinton",0
"11509","Donald Trump","44","Richard Nixon Joe Biden",0
"11510","Donald Trump","44","Richard Nixon Ronald Reagan",0
"11511","Donald Trump","44","Ronald Reagan Abraham Lincoln",0
"11512","Donald Trump","44","Ronald Reagan Barack Obama",0
"11513","Donald Trump","44","Ronald Reagan Bernie Sanders",1
"11514","Donald Trump","44","Ronald Reagan Elizabeth Warren",0
"11515","Donald Trump","44","Ronald Reagan George W. Bush",1
"11516","Donald Trump","44","Ronald Reagan Hillary Clinton",0
"11517","Donald Trump","44","Ronald Reagan Joe Biden",0
"11518","Donald Trump","44","Ronald Reagan Richard Nixon",1
"11519","Abraham Lincoln","45","Barack Obama Bernie Sanders",0
"11520","Abraham Lincoln","45","Barack Obama Donald Trump",0
"11521","Abraham Lincoln","45","Barack Obama Elizabeth Warren",0
"11522","Abraham Lincoln","45","Barack Obama George W. Bush",0
"11523","Abraham Lincoln","45","Barack Obama Hillary Clinton",0
"11524","Abraham Lincoln","45","Barack Obama Joe Biden",0
"11525","Abraham Lincoln","45","Barack Obama Richard Nixon",0
"11526","Abraham Lincoln","45","Barack Obama Ronald Reagan",0
"11527","Abraham Lincoln","45","Bernie Sanders Barack Obama",1
"11528","Abraham Lincoln","45","Bernie Sanders Donald Trump",0
"11529","Abraham Lincoln","45","Bernie Sanders Elizabeth Warren",0
"11530","Abraham Lincoln","45","Bernie Sanders George W. Bush",0
"11531","Abraham Lincoln","45","Bernie Sanders Hillary Clinton",0
"11532","Abraham Lincoln","45","Bernie Sanders Joe Biden",0
"11533","Abraham Lincoln","45","Bernie Sanders Richard Nixon",0
"11534","Abraham Lincoln","45","Bernie Sanders Ronald Reagan",0
"11535","Abraham Lincoln","45","Donald Trump Barack Obama",1
"11536","Abraham Lincoln","45","Donald Trump Bernie Sanders",1
"11537","Abraham Lincoln","45","Donald Trump Elizabeth Warren",1
"11538","Abraham Lincoln","45","Donald Trump George W. Bush",0
"11539","Abraham Lincoln","45","Donald Trump Hillary Clinton",0
"11540","Abraham Lincoln","45","Donald Trump Joe Biden",1
"11541","Abraham Lincoln","45","Donald Trump Richard Nixon",0
"11542","Abraham Lincoln","45","Donald Trump Ronald Reagan",1
"11543","Abraham Lincoln","45","Elizabeth Warren Barack Obama",1
"11544","Abraham Lincoln","45","Elizabeth Warren Bernie Sanders",0
"11545","Abraham Lincoln","45","Elizabeth Warren Donald Trump",0
"11546","Abraham Lincoln","45","Elizabeth Warren George W. Bush",0
"11547","Abraham Lincoln","45","Elizabeth Warren Hillary Clinton",0
"11548","Abraham Lincoln","45","Elizabeth Warren Joe Biden",0
"11549","Abraham Lincoln","45","Elizabeth Warren Richard Nixon",1
"11550","Abraham Lincoln","45","Elizabeth Warren Ronald Reagan",1
"11551","Abraham Lincoln","45","George W. Bush Barack Obama",1
"11552","Abraham Lincoln","45","George W. Bush Bernie Sanders",1
"11553","Abraham Lincoln","45","George W. Bush Donald Trump",1
"11554","Abraham Lincoln","45","George W. Bush Elizabeth Warren",1
"11555","Abraham Lincoln","45","George W. Bush Hillary Clinton",1
"11556","Abraham Lincoln","45","George W. Bush Joe Biden",1
"11557","Abraham Lincoln","45","George W. Bush Richard Nixon",0
"11558","Abraham Lincoln","45","George W. Bush Ronald Reagan",1
"11559","Abraham Lincoln","45","Hillary Clinton Barack Obama",1
"11560","Abraham Lincoln","45","Hillary Clinton Bernie Sanders",0
"11561","Abraham Lincoln","45","Hillary Clinton Donald Trump",0
"11562","Abraham Lincoln","45","Hillary Clinton Elizabeth Warren",0
"11563","Abraham Lincoln","45","Hillary Clinton George W. Bush",0
"11564","Abraham Lincoln","45","Hillary Clinton Joe Biden",1
"11565","Abraham Lincoln","45","Hillary Clinton Richard Nixon",0
"11566","Abraham Lincoln","45","Hillary Clinton Ronald Reagan",0
"11567","Abraham Lincoln","45","Joe Biden Barack Obama",1
"11568","Abraham Lincoln","45","Joe Biden Bernie Sanders",0
"11569","Abraham Lincoln","45","Joe Biden Donald Trump",0
"11570","Abraham Lincoln","45","Joe Biden Elizabeth Warren",0
"11571","Abraham Lincoln","45","Joe Biden George W. Bush",0
"11572","Abraham Lincoln","45","Joe Biden Hillary Clinton",0
"11573","Abraham Lincoln","45","Joe Biden Richard Nixon",0
"11574","Abraham Lincoln","45","Joe Biden Ronald Reagan",0
"11575","Abraham Lincoln","45","Richard Nixon Barack Obama",1
"11576","Abraham Lincoln","45","Richard Nixon Bernie Sanders",1
"11577","Abraham Lincoln","45","Richard Nixon Donald Trump",0
"11578","Abraham Lincoln","45","Richard Nixon Elizabeth Warren",1
"11579","Abraham Lincoln","45","Richard Nixon George W. Bush",0
"11580","Abraham Lincoln","45","Richard Nixon Hillary Clinton",0
"11581","Abraham Lincoln","45","Richard Nixon Joe Biden",1
"11582","Abraham Lincoln","45","Richard Nixon Ronald Reagan",0
"11583","Abraham Lincoln","45","Ronald Reagan Barack Obama",0
"11584","Abraham Lincoln","45","Ronald Reagan Bernie Sanders",1
"11585","Abraham Lincoln","45","Ronald Reagan Donald Trump",0
"11586","Abraham Lincoln","45","Ronald Reagan Elizabeth Warren",1
"11587","Abraham Lincoln","45","Ronald Reagan George W. Bush",0
"11588","Abraham Lincoln","45","Ronald Reagan Hillary Clinton",0
"11589","Abraham Lincoln","45","Ronald Reagan Joe Biden",0
"11590","Abraham Lincoln","45","Ronald Reagan Richard Nixon",0
"11591","Barack Obama","45","Abraham Lincoln Bernie Sanders",1
"11592","Barack Obama","45","Abraham Lincoln Donald Trump",0
"11593","Barack Obama","45","Abraham Lincoln Elizabeth Warren",1
"11594","Barack Obama","45","Abraham Lincoln George W. Bush",0
"11595","Barack Obama","45","Abraham Lincoln Hillary Clinton",1
"11596","Barack Obama","45","Abraham Lincoln Joe Biden",1
"11597","Barack Obama","45","Abraham Lincoln Richard Nixon",0
"11598","Barack Obama","45","Abraham Lincoln Ronald Reagan",0
"11599","Barack Obama","45","Bernie Sanders Abraham Lincoln",0
"11600","Barack Obama","45","Bernie Sanders Donald Trump",0
"11601","Barack Obama","45","Bernie Sanders Elizabeth Warren",1
"11602","Barack Obama","45","Bernie Sanders George W. Bush",0
"11603","Barack Obama","45","Bernie Sanders Hillary Clinton",1
"11604","Barack Obama","45","Bernie Sanders Joe Biden",1
"11605","Barack Obama","45","Bernie Sanders Richard Nixon",0
"11606","Barack Obama","45","Bernie Sanders Ronald Reagan",0
"11607","Barack Obama","45","Donald Trump Abraham Lincoln",1
"11608","Barack Obama","45","Donald Trump Bernie Sanders",1
"11609","Barack Obama","45","Donald Trump Elizabeth Warren",1
"11610","Barack Obama","45","Donald Trump George W. Bush",1
"11611","Barack Obama","45","Donald Trump Hillary Clinton",1
"11612","Barack Obama","45","Donald Trump Joe Biden",1
"11613","Barack Obama","45","Donald Trump Richard Nixon",0
"11614","Barack Obama","45","Donald Trump Ronald Reagan",1
"11615","Barack Obama","45","Elizabeth Warren Abraham Lincoln",0
"11616","Barack Obama","45","Elizabeth Warren Bernie Sanders",0
"11617","Barack Obama","45","Elizabeth Warren Donald Trump",0
"11618","Barack Obama","45","Elizabeth Warren George W. Bush",0
"11619","Barack Obama","45","Elizabeth Warren Hillary Clinton",0
"11620","Barack Obama","45","Elizabeth Warren Joe Biden",1
"11621","Barack Obama","45","Elizabeth Warren Richard Nixon",0
"11622","Barack Obama","45","Elizabeth Warren Ronald Reagan",0
"11623","Barack Obama","45","George W. Bush Abraham Lincoln",1
"11624","Barack Obama","45","George W. Bush Bernie Sanders",1
"11625","Barack Obama","45","George W. Bush Donald Trump",1
"11626","Barack Obama","45","George W. Bush Elizabeth Warren",1
"11627","Barack Obama","45","George W. Bush Hillary Clinton",1
"11628","Barack Obama","45","George W. Bush Joe Biden",1
"11629","Barack Obama","45","George W. Bush Richard Nixon",0
"11630","Barack Obama","45","George W. Bush Ronald Reagan",0
"11631","Barack Obama","45","Hillary Clinton Abraham Lincoln",1
"11632","Barack Obama","45","Hillary Clinton Bernie Sanders",0
"11633","Barack Obama","45","Hillary Clinton Donald Trump",0
"11634","Barack Obama","45","Hillary Clinton Elizabeth Warren",0
"11635","Barack Obama","45","Hillary Clinton George W. Bush",0
"11636","Barack Obama","45","Hillary Clinton Joe Biden",1
"11637","Barack Obama","45","Hillary Clinton Richard Nixon",0
"11638","Barack Obama","45","Hillary Clinton Ronald Reagan",0
"11639","Barack Obama","45","Joe Biden Abraham Lincoln",1
"11640","Barack Obama","45","Joe Biden Bernie Sanders",0
"11641","Barack Obama","45","Joe Biden Donald Trump",0
"11642","Barack Obama","45","Joe Biden Elizabeth Warren",0
"11643","Barack Obama","45","Joe Biden George W. Bush",0
"11644","Barack Obama","45","Joe Biden Hillary Clinton",0
"11645","Barack Obama","45","Joe Biden Richard Nixon",0
"11646","Barack Obama","45","Joe Biden Ronald Reagan",0
"11647","Barack Obama","45","Richard Nixon Abraham Lincoln",1
"11648","Barack Obama","45","Richard Nixon Bernie Sanders",1
"11649","Barack Obama","45","Richard Nixon Donald Trump",0
"11650","Barack Obama","45","Richard Nixon Elizabeth Warren",1
"11651","Barack Obama","45","Richard Nixon George W. Bush",1
"11652","Barack Obama","45","Richard Nixon Hillary Clinton",1
"11653","Barack Obama","45","Richard Nixon Joe Biden",1
"11654","Barack Obama","45","Richard Nixon Ronald Reagan",1
"11655","Barack Obama","45","Ronald Reagan Abraham Lincoln",1
"11656","Barack Obama","45","Ronald Reagan Bernie Sanders",1
"11657","Barack Obama","45","Ronald Reagan Donald Trump",0
"11658","Barack Obama","45","Ronald Reagan Elizabeth Warren",1
"11659","Barack Obama","45","Ronald Reagan George W. Bush",0
"11660","Barack Obama","45","Ronald Reagan Hillary Clinton",1
"11661","Barack Obama","45","Ronald Reagan Joe Biden",1
"11662","Barack Obama","45","Ronald Reagan Richard Nixon",0
"11663","Bernie Sanders","45","Abraham Lincoln Barack Obama",1
"11664","Bernie Sanders","45","Abraham Lincoln Donald Trump",0
"11665","Bernie Sanders","45","Abraham Lincoln Elizabeth Warren",1
"11666","Bernie Sanders","45","Abraham Lincoln George W. Bush",0
"11667","Bernie Sanders","45","Abraham Lincoln Hillary Clinton",0
"11668","Bernie Sanders","45","Abraham Lincoln Joe Biden",0
"11669","Bernie Sanders","45","Abraham Lincoln Richard Nixon",0
"11670","Bernie Sanders","45","Abraham Lincoln Ronald Reagan",0
"11671","Bernie Sanders","45","Barack Obama Abraham Lincoln",0
"11672","Bernie Sanders","45","Barack Obama Donald Trump",0
"11673","Bernie Sanders","45","Barack Obama Elizabeth Warren",1
"11674","Bernie Sanders","45","Barack Obama George W. Bush",0
"11675","Bernie Sanders","45","Barack Obama Hillary Clinton",0
"11676","Bernie Sanders","45","Barack Obama Joe Biden",0
"11677","Bernie Sanders","45","Barack Obama Richard Nixon",0
"11678","Bernie Sanders","45","Barack Obama Ronald Reagan",0
"11679","Bernie Sanders","45","Donald Trump Abraham Lincoln",1
"11680","Bernie Sanders","45","Donald Trump Barack Obama",1
"11681","Bernie Sanders","45","Donald Trump Elizabeth Warren",1
"11682","Bernie Sanders","45","Donald Trump George W. Bush",0
"11683","Bernie Sanders","45","Donald Trump Hillary Clinton",1
"11684","Bernie Sanders","45","Donald Trump Joe Biden",1
"11685","Bernie Sanders","45","Donald Trump Richard Nixon",1
"11686","Bernie Sanders","45","Donald Trump Ronald Reagan",0
"11687","Bernie Sanders","45","Elizabeth Warren Abraham Lincoln",0
"11688","Bernie Sanders","45","Elizabeth Warren Barack Obama",0
"11689","Bernie Sanders","45","Elizabeth Warren Donald Trump",0
"11690","Bernie Sanders","45","Elizabeth Warren George W. Bush",0
"11691","Bernie Sanders","45","Elizabeth Warren Hillary Clinton",0
"11692","Bernie Sanders","45","Elizabeth Warren Joe Biden",0
"11693","Bernie Sanders","45","Elizabeth Warren Richard Nixon",0
"11694","Bernie Sanders","45","Elizabeth Warren Ronald Reagan",0
"11695","Bernie Sanders","45","George W. Bush Abraham Lincoln",1
"11696","Bernie Sanders","45","George W. Bush Barack Obama",1
"11697","Bernie Sanders","45","George W. Bush Donald Trump",1
"11698","Bernie Sanders","45","George W. Bush Elizabeth Warren",1
