Unnamed: 0,Concept,ID,Question,ChoiceNumber
10063,Richard Nixon,50,Joe Biden Abraham Lincoln,1
10064,Richard Nixon,50,Joe Biden Barack Obama,0
10065,Richard Nixon,50,Joe Biden Bernie Sanders,0
10066,Richard Nixon,50,Joe Biden Donald Trump,1
10067,Richard Nixon,50,Joe Biden Elizabeth Warren,0
10068,Richard Nixon,50,Joe Biden George W. Bush,0
10069,Richard Nixon,50,Joe Biden Hillary Clinton,0
10070,Richard Nixon,50,Joe Biden Ronald Reagan,1
10071,Richard Nixon,50,Ronald Reagan Abraham Lincoln,1
10072,Richard Nixon,50,Ronald Reagan Barack Obama,1
10073,Richard Nixon,50,Ronald Reagan Bernie Sanders,1
10074,Richard Nixon,50,Ronald Reagan Donald Trump,1
10075,Richard Nixon,50,Ronald Reagan Elizabeth Warren,0
10076,Richard Nixon,50,Ronald Reagan George W. Bush,0
10077,Richard Nixon,50,Ronald Reagan Hillary Clinton,0
10078,Richard Nixon,50,Ronald Reagan Joe Biden,0
10079,Ronald Reagan,50,Abraham Lincoln Barack Obama,0
10080,Ronald Reagan,50,Abraham Lincoln Bernie Sanders,0
10081,Ronald Reagan,50,Abraham Lincoln Donald Trump,1
10082,Ronald Reagan,50,Abraham Lincoln Elizabeth Warren,0
10083,Ronald Reagan,50,Abraham Lincoln George W. Bush,0
10084,Ronald Reagan,50,Abraham Lincoln Hillary Clinton,0
10085,Ronald Reagan,50,Abraham Lincoln Joe Biden,0
10086,Ronald Reagan,50,Abraham Lincoln Richard Nixon,0
10087,Ronald Reagan,50,Barack Obama Abraham Lincoln,1
10088,Ronald Reagan,50,Barack Obama Bernie Sanders,0
10089,Ronald Reagan,50,Barack Obama Donald Trump,1
10090,Ronald Reagan,50,Barack Obama Elizabeth Warren,0
10091,Ronald Reagan,50,Barack Obama George W. Bush,0
10092,Ronald Reagan,50,Barack Obama Hillary Clinton,0
10093,Ronald Reagan,50,Barack Obama Joe Biden,1
10094,Ronald Reagan,50,Barack Obama Richard Nixon,0
10095,Ronald Reagan,50,Bernie Sanders Abraham Lincoln,1
10096,Ronald Reagan,50,Bernie Sanders Barack Obama,1
10097,Ronald Reagan,50,Bernie Sanders Donald Trump,1
10098,Ronald Reagan,50,Bernie Sanders Elizabeth Warren,1
10099,Ronald Reagan,50,Bernie Sanders George W. Bush,1
10100,Ronald Reagan,50,Bernie Sanders Hillary Clinton,1
10101,Ronald Reagan,50,Bernie Sanders Joe Biden,1
10102,Ronald Reagan,50,Bernie Sanders Richard Nixon,1
10103,Ronald Reagan,50,Donald Trump Abraham Lincoln,1
10104,Ronald Reagan,50,Donald Trump Barack Obama,0
10105,Ronald Reagan,50,Donald Trump Bernie Sanders,0
10106,Ronald Reagan,50,Donald Trump Elizabeth Warren,0
10107,Ronald Reagan,50,Donald Trump George W. Bush,0
10108,Ronald Reagan,50,Donald Trump Hillary Clinton,0
10109,Ronald Reagan,50,Donald Trump Joe Biden,0
10110,Ronald Reagan,50,Donald Trump Richard Nixon,0
10111,Ronald Reagan,50,Elizabeth Warren Abraham Lincoln,1
10112,Ronald Reagan,50,Elizabeth Warren Barack Obama,1
10113,Ronald Reagan,50,Elizabeth Warren Bernie Sanders,1
10114,Ronald Reagan,50,Elizabeth Warren Donald Trump,1
10115,Ronald Reagan,50,Elizabeth Warren George W. Bush,1
10116,Ronald Reagan,50,Elizabeth Warren Hillary Clinton,0
10117,Ronald Reagan,50,Elizabeth Warren Joe Biden,1
10118,Ronald Reagan,50,Elizabeth Warren Richard Nixon,1
10119,Ronald Reagan,50,George W. Bush Abraham Lincoln,1
10120,Ronald Reagan,50,George W. Bush Barack Obama,0
10121,Ronald Reagan,50,George W. Bush Bernie Sanders,1
10122,Ronald Reagan,50,George W. Bush Donald Trump,1
10123,Ronald Reagan,50,George W. Bush Elizabeth Warren,0
10124,Ronald Reagan,50,George W. Bush Hillary Clinton,0
10125,Ronald Reagan,50,George W. Bush Joe Biden,0
10126,Ronald Reagan,50,George W. Bush Richard Nixon,0
10127,Ronald Reagan,50,Hillary Clinton Abraham Lincoln,1
10128,Ronald Reagan,50,Hillary Clinton Barack Obama,1
10129,Ronald Reagan,50,Hillary Clinton Bernie Sanders,1
10130,Ronald Reagan,50,Hillary Clinton Donald Trump,1
10131,Ronald Reagan,50,Hillary Clinton Elizabeth Warren,1
10132,Ronald Reagan,50,Hillary Clinton George W. Bush,1
10133,Ronald Reagan,50,Hillary Clinton Joe Biden,1
10134,Ronald Reagan,50,Hillary Clinton Richard Nixon,1
10135,Ronald Reagan,50,Joe Biden Abraham Lincoln,1
10136,Ronald Reagan,50,Joe Biden Barack Obama,1
10137,Ronald Reagan,50,Joe Biden Bernie Sanders,0
10138,Ronald Reagan,50,Joe Biden Donald Trump,1
10139,Ronald Reagan,50,Joe Biden Elizabeth Warren,0
10140,Ronald Reagan,50,Joe Biden George W. Bush,1
10141,Ronald Reagan,50,Joe Biden Hillary Clinton,0
10142,Ronald Reagan,50,Joe Biden Richard Nixon,1
10143,Ronald Reagan,50,Richard Nixon Abraham Lincoln,0
10144,Ronald Reagan,50,Richard Nixon Barack Obama,1
10145,Ronald Reagan,50,Richard Nixon Bernie Sanders,0
10146,Ronald Reagan,50,Richard Nixon Donald Trump,1
10147,Ronald Reagan,50,Richard Nixon Elizabeth Warren,1
10148,Ronald Reagan,50,Richard Nixon George W. Bush,1
10149,Ronald Reagan,50,Richard Nixon Hillary Clinton,0
10150,Ronald Reagan,50,Richard Nixon Joe Biden,0
10151,Donald Trump,51,Abraham Lincoln Barack Obama,0
10152,Donald Trump,51,Abraham Lincoln Bernie Sanders,0
10153,Donald Trump,51,Abraham Lincoln Elizabeth Warren,0
10154,Donald Trump,51,Abraham Lincoln George W. Bush,0
10155,Donald Trump,51,Abraham Lincoln Hillary Clinton,0
10156,Donald Trump,51,Abraham Lincoln Joe Biden,0
10157,Donald Trump,51,Abraham Lincoln Richard Nixon,1
10158,Donald Trump,51,Abraham Lincoln Ronald Reagan,1
10159,Donald Trump,51,Barack Obama Abraham Lincoln,0
10160,Donald Trump,51,Barack Obama Bernie Sanders,0
10161,Donald Trump,51,Barack Obama Elizabeth Warren,0
10162,Donald Trump,51,Barack Obama George W. Bush,0
10163,Donald Trump,51,Barack Obama Hillary Clinton,0
10164,Donald Trump,51,Barack Obama Joe Biden,1
10165,Donald Trump,51,Barack Obama Richard Nixon,0
10166,Donald Trump,51,Barack Obama Ronald Reagan,1
10167,Donald Trump,51,Bernie Sanders Abraham Lincoln,1
10168,Donald Trump,51,Bernie Sanders Barack Obama,1
10169,Donald Trump,51,Bernie Sanders Elizabeth Warren,0
10170,Donald Trump,51,Bernie Sanders George W. Bush,1
10171,Donald Trump,51,Bernie Sanders Hillary Clinton,0
10172,Donald Trump,51,Bernie Sanders Joe Biden,1
10173,Donald Trump,51,Bernie Sanders Richard Nixon,1
10174,Donald Trump,51,Bernie Sanders Ronald Reagan,1
10175,Donald Trump,51,Elizabeth Warren Abraham Lincoln,1
10176,Donald Trump,51,Elizabeth Warren Barack Obama,1
10177,Donald Trump,51,Elizabeth Warren Bernie Sanders,0
10178,Donald Trump,51,Elizabeth Warren George W. Bush,1
10179,Donald Trump,51,Elizabeth Warren Hillary Clinton,1
10180,Donald Trump,51,Elizabeth Warren Joe Biden,1
10181,Donald Trump,51,Elizabeth Warren Richard Nixon,1
10182,Donald Trump,51,Elizabeth Warren Ronald Reagan,1
10183,Donald Trump,51,George W. Bush Abraham Lincoln,0
10184,Donald Trump,51,George W. Bush Barack Obama,0
10185,Donald Trump,51,George W. Bush Bernie Sanders,1
10186,Donald Trump,51,George W. Bush Elizabeth Warren,1
10187,Donald Trump,51,George W. Bush Hillary Clinton,0
10188,Donald Trump,51,George W. Bush Joe Biden,0
10189,Donald Trump,51,George W. Bush Richard Nixon,0
10190,Donald Trump,51,George W. Bush Ronald Reagan,0
10191,Donald Trump,51,Hillary Clinton Abraham Lincoln,1
10192,Donald Trump,51,Hillary Clinton Barack Obama,1
10193,Donald Trump,51,Hillary Clinton Bernie Sanders,1
10194,Donald Trump,51,Hillary Clinton Elizabeth Warren,0
10195,Donald Trump,51,Hillary Clinton George W. Bush,1
10196,Donald Trump,51,Hillary Clinton Joe Biden,1
10197,Donald Trump,51,Hillary Clinton Richard Nixon,1
10198,Donald Trump,51,Hillary Clinton Ronald Reagan,1
10199,Donald Trump,51,Joe Biden Abraham Lincoln,1
10200,Donald Trump,51,Joe Biden Barack Obama,0
10201,Donald Trump,51,Joe Biden Bernie Sanders,0
10202,Donald Trump,51,Joe Biden Elizabeth Warren,0
10203,Donald Trump,51,Joe Biden George W. Bush,0
10204,Donald Trump,51,Joe Biden Hillary Clinton,0
10205,Donald Trump,51,Joe Biden Richard Nixon,1
10206,Donald Trump,51,Joe Biden Ronald Reagan,1
10207,Donald Trump,51,Richard Nixon Abraham Lincoln,0
10208,Donald Trump,51,Richard Nixon Barack Obama,0
10209,Donald Trump,51,Richard Nixon Bernie Sanders,1
10210,Donald Trump,51,Richard Nixon Elizabeth Warren,0
10211,Donald Trump,51,Richard Nixon George W. Bush,0
10212,Donald Trump,51,Richard Nixon Hillary Clinton,0
10213,Donald Trump,51,Richard Nixon Joe Biden,1
10214,Donald Trump,51,Richard Nixon Ronald Reagan,0
10215,Donald Trump,51,Ronald Reagan Abraham Lincoln,0
10216,Donald Trump,51,Ronald Reagan Barack Obama,0
10217,Donald Trump,51,Ronald Reagan Bernie Sanders,1
10218,Donald Trump,51,Ronald Reagan Elizabeth Warren,0
10219,Donald Trump,51,Ronald Reagan George W. Bush,1
10220,Donald Trump,51,Ronald Reagan Hillary Clinton,0
10221,Donald Trump,51,Ronald Reagan Joe Biden,0
10222,Donald Trump,51,Ronald Reagan Richard Nixon,1
10223,Richard Nixon,51,Abraham Lincoln Barack Obama,0
10224,Richard Nixon,51,Abraham Lincoln Bernie Sanders,0
10225,Richard Nixon,51,Abraham Lincoln Donald Trump,0
10226,Richard Nixon,51,Abraham Lincoln Elizabeth Warren,0
10227,Richard Nixon,51,Abraham Lincoln George W. Bush,0
10228,Richard Nixon,51,Abraham Lincoln Hillary Clinton,0
10229,Richard Nixon,51,Abraham Lincoln Joe Biden,0
10230,Richard Nixon,51,Abraham Lincoln Ronald Reagan,1
10231,Richard Nixon,51,Barack Obama Abraham Lincoln,0
10232,Richard Nixon,51,Barack Obama Bernie Sanders,0
10233,Richard Nixon,51,Barack Obama Donald Trump,1
10234,Richard Nixon,51,Barack Obama Elizabeth Warren,0
10235,Richard Nixon,51,Barack Obama George W. Bush,0
10236,Richard Nixon,51,Barack Obama Hillary Clinton,0
10237,Richard Nixon,51,Barack Obama Joe Biden,1
10238,Richard Nixon,51,Barack Obama Ronald Reagan,0
10239,Richard Nixon,51,Bernie Sanders Abraham Lincoln,1
10240,Richard Nixon,51,Bernie Sanders Barack Obama,1
10241,Richard Nixon,51,Bernie Sanders Donald Trump,1
10242,Richard Nixon,51,Bernie Sanders Elizabeth Warren,1
10243,Richard Nixon,51,Bernie Sanders George W. Bush,1
10244,Richard Nixon,51,Bernie Sanders Hillary Clinton,1
10245,Richard Nixon,51,Bernie Sanders Joe Biden,1
10246,Richard Nixon,51,Bernie Sanders Ronald Reagan,1
10247,Richard Nixon,51,Donald Trump Abraham Lincoln,0
10248,Richard Nixon,51,Donald Trump Barack Obama,0
10249,Richard Nixon,51,Donald Trump Bernie Sanders,0
10250,Richard Nixon,51,Donald Trump Elizabeth Warren,1
10251,Richard Nixon,51,Donald Trump George W. Bush,0
10252,Richard Nixon,51,Donald Trump Hillary Clinton,0
10253,Richard Nixon,51,Donald Trump Joe Biden,0
10254,Richard Nixon,51,Donald Trump Ronald Reagan,0
10255,Richard Nixon,51,Elizabeth Warren Abraham Lincoln,1
10256,Richard Nixon,51,Elizabeth Warren Barack Obama,1
10257,Richard Nixon,51,Elizabeth Warren Bernie Sanders,1
10258,Richard Nixon,51,Elizabeth Warren Donald Trump,1
10259,Richard Nixon,51,Elizabeth Warren George W. Bush,1
10260,Richard Nixon,51,Elizabeth Warren Hillary Clinton,1
10261,Richard Nixon,51,Elizabeth Warren Joe Biden,1
10262,Richard Nixon,51,Elizabeth Warren Ronald Reagan,1
10263,Richard Nixon,51,George W. Bush Abraham Lincoln,1
10264,Richard Nixon,51,George W. Bush Barack Obama,1
10265,Richard Nixon,51,George W. Bush Bernie Sanders,1
10266,Richard Nixon,51,George W. Bush Donald Trump,1
10267,Richard Nixon,51,George W. Bush Elizabeth Warren,1
10268,Richard Nixon,51,George W. Bush Hillary Clinton,0
10269,Richard Nixon,51,George W. Bush Joe Biden,1
10270,Richard Nixon,51,George W. Bush Ronald Reagan,0
10271,Richard Nixon,51,Hillary Clinton Abraham Lincoln,1
10272,Richard Nixon,51,Hillary Clinton Barack Obama,1
10273,Richard Nixon,51,Hillary Clinton Bernie Sanders,1
10274,Richard Nixon,51,Hillary Clinton Donald Trump,1
10275,Richard Nixon,51,Hillary Clinton Elizabeth Warren,0
10276,Richard Nixon,51,Hillary Clinton George W. Bush,0
10277,Richard Nixon,51,Hillary Clinton Joe Biden,1
10278,Richard Nixon,51,Hillary Clinton Ronald Reagan,1
10279,Richard Nixon,51,Joe Biden Abraham Lincoln,1
10280,Richard Nixon,51,Joe Biden Barack Obama,1
10281,Richard Nixon,51,Joe Biden Bernie Sanders,0
10282,Richard Nixon,51,Joe Biden Donald Trump,1
10283,Richard Nixon,51,Joe Biden Elizabeth Warren,0
10284,Richard Nixon,51,Joe Biden George W. Bush,0
10285,Richard Nixon,51,Joe Biden Hillary Clinton,0
10286,Richard Nixon,51,Joe Biden Ronald Reagan,0
10287,Richard Nixon,51,Ronald Reagan Abraham Lincoln,1
10288,Richard Nixon,51,Ronald Reagan Barack Obama,1
10289,Richard Nixon,51,Ronald Reagan Bernie Sanders,0
10290,Richard Nixon,51,Ronald Reagan Donald Trump,1
10291,Richard Nixon,51,Ronald Reagan Elizabeth Warren,0
10292,Richard Nixon,51,Ronald Reagan George W. Bush,0
10293,Richard Nixon,51,Ronald Reagan Hillary Clinton,0
10294,Richard Nixon,51,Ronald Reagan Joe Biden,0
10295,Ronald Reagan,51,Abraham Lincoln Barack Obama,0
10296,Ronald Reagan,51,Abraham Lincoln Bernie Sanders,0
10297,Ronald Reagan,51,Abraham Lincoln Donald Trump,0
10298,Ronald Reagan,51,Abraham Lincoln Elizabeth Warren,0
10299,Ronald Reagan,51,Abraham Lincoln George W. Bush,0
10300,Ronald Reagan,51,Abraham Lincoln Hillary Clinton,0
10301,Ronald Reagan,51,Abraham Lincoln Joe Biden,0
10302,Ronald Reagan,51,Abraham Lincoln Richard Nixon,0
10303,Ronald Reagan,51,Barack Obama Abraham Lincoln,0
10304,Ronald Reagan,51,Barack Obama Bernie Sanders,0
10305,Ronald Reagan,51,Barack Obama Donald Trump,1
10306,Ronald Reagan,51,Barack Obama Elizabeth Warren,0
10307,Ronald Reagan,51,Barack Obama George W. Bush,0
10308,Ronald Reagan,51,Barack Obama Hillary Clinton,0
10309,Ronald Reagan,51,Barack Obama Joe Biden,0
10310,Ronald Reagan,51,Barack Obama Richard Nixon,0
10311,Ronald Reagan,51,Bernie Sanders Abraham Lincoln,1
10312,Ronald Reagan,51,Bernie Sanders Barack Obama,1
10313,Ronald Reagan,51,Bernie Sanders Donald Trump,1
10314,Ronald Reagan,51,Bernie Sanders Elizabeth Warren,1
10315,Ronald Reagan,51,Bernie Sanders George W. Bush,1
10316,Ronald Reagan,51,Bernie Sanders Hillary Clinton,1
10317,Ronald Reagan,51,Bernie Sanders Joe Biden,1
10318,Ronald Reagan,51,Bernie Sanders Richard Nixon,1
10319,Ronald Reagan,51,Donald Trump Abraham Lincoln,1
10320,Ronald Reagan,51,Donald Trump Barack Obama,0
10321,Ronald Reagan,51,Donald Trump Bernie Sanders,1
10322,Ronald Reagan,51,Donald Trump Elizabeth Warren,0
10323,Ronald Reagan,51,Donald Trump George W. Bush,0
10324,Ronald Reagan,51,Donald Trump Hillary Clinton,0
10325,Ronald Reagan,51,Donald Trump Joe Biden,0
10326,Ronald Reagan,51,Donald Trump Richard Nixon,1
10327,Ronald Reagan,51,Elizabeth Warren Abraham Lincoln,1
10328,Ronald Reagan,51,Elizabeth Warren Barack Obama,1
10329,Ronald Reagan,51,Elizabeth Warren Bernie Sanders,0
10330,Ronald Reagan,51,Elizabeth Warren Donald Trump,1
10331,Ronald Reagan,51,Elizabeth Warren George W. Bush,1
10332,Ronald Reagan,51,Elizabeth Warren Hillary Clinton,0
10333,Ronald Reagan,51,Elizabeth Warren Joe Biden,1
10334,Ronald Reagan,51,Elizabeth Warren Richard Nixon,1
10335,Ronald Reagan,51,George W. Bush Abraham Lincoln,1
10336,Ronald Reagan,51,George W. Bush Barack Obama,1
10337,Ronald Reagan,51,George W. Bush Bernie Sanders,0
10338,Ronald Reagan,51,George W. Bush Donald Trump,1
10339,Ronald Reagan,51,George W. Bush Elizabeth Warren,0
10340,Ronald Reagan,51,George W. Bush Hillary Clinton,0
10341,Ronald Reagan,51,George W. Bush Joe Biden,0
10342,Ronald Reagan,51,George W. Bush Richard Nixon,0
10343,Ronald Reagan,51,Hillary Clinton Abraham Lincoln,1
10344,Ronald Reagan,51,Hillary Clinton Barack Obama,1
10345,Ronald Reagan,51,Hillary Clinton Bernie Sanders,1
10346,Ronald Reagan,51,Hillary Clinton Donald Trump,1
10347,Ronald Reagan,51,Hillary Clinton Elizabeth Warren,1
10348,Ronald Reagan,51,Hillary Clinton George W. Bush,1
10349,Ronald Reagan,51,Hillary Clinton Joe Biden,1
10350,Ronald Reagan,51,Hillary Clinton Richard Nixon,1
10351,Ronald Reagan,51,Joe Biden Abraham Lincoln,1
10352,Ronald Reagan,51,Joe Biden Barack Obama,1
10353,Ronald Reagan,51,Joe Biden Bernie Sanders,0
10354,Ronald Reagan,51,Joe Biden Donald Trump,1
10355,Ronald Reagan,51,Joe Biden Elizabeth Warren,0
10356,Ronald Reagan,51,Joe Biden George W. Bush,1
10357,Ronald Reagan,51,Joe Biden Hillary Clinton,0
10358,Ronald Reagan,51,Joe Biden Richard Nixon,1
10359,Ronald Reagan,51,Richard Nixon Abraham Lincoln,1
10360,Ronald Reagan,51,Richard Nixon Barack Obama,1
10361,Ronald Reagan,51,Richard Nixon Bernie Sanders,0
10362,Ronald Reagan,51,Richard Nixon Donald Trump,1
10363,Ronald Reagan,51,Richard Nixon Elizabeth Warren,0
10364,Ronald Reagan,51,Richard Nixon George W. Bush,0
10365,Ronald Reagan,51,Richard Nixon Hillary Clinton,0
10366,Ronald Reagan,51,Richard Nixon Joe Biden,1
10367,Donald Trump,52,Abraham Lincoln Barack Obama,0
10368,Donald Trump,52,Abraham Lincoln Bernie Sanders,1
10369,Donald Trump,52,Abraham Lincoln Elizabeth Warren,0
10370,Donald Trump,52,Abraham Lincoln George W. Bush,0
10371,Donald Trump,52,Abraham Lincoln Hillary Clinton,1
10372,Donald Trump,52,Abraham Lincoln Joe Biden,0
10373,Donald Trump,52,Abraham Lincoln Richard Nixon,1
10374,Donald Trump,52,Abraham Lincoln Ronald Reagan,1
10375,Donald Trump,52,Barack Obama Abraham Lincoln,0
10376,Donald Trump,52,Barack Obama Bernie Sanders,0
10377,Donald Trump,52,Barack Obama Elizabeth Warren,0
10378,Donald Trump,52,Barack Obama George W. Bush,0
10379,Donald Trump,52,Barack Obama Hillary Clinton,0
10380,Donald Trump,52,Barack Obama Joe Biden,1
10381,Donald Trump,52,Barack Obama Richard Nixon,0
10382,Donald Trump,52,Barack Obama Ronald Reagan,1
10383,Donald Trump,52,Bernie Sanders Abraham Lincoln,1
10384,Donald Trump,52,Bernie Sanders Barack Obama,1
10385,Donald Trump,52,Bernie Sanders Elizabeth Warren,1
10386,Donald Trump,52,Bernie Sanders George W. Bush,0
10387,Donald Trump,52,Bernie Sanders Hillary Clinton,0
10388,Donald Trump,52,Bernie Sanders Joe Biden,1
10389,Donald Trump,52,Bernie Sanders Richard Nixon,1
10390,Donald Trump,52,Bernie Sanders Ronald Reagan,1
10391,Donald Trump,52,Elizabeth Warren Abraham Lincoln,1
10392,Donald Trump,52,Elizabeth Warren Barack Obama,1
10393,Donald Trump,52,Elizabeth Warren Bernie Sanders,1
10394,Donald Trump,52,Elizabeth Warren George W. Bush,1
10395,Donald Trump,52,Elizabeth Warren Hillary Clinton,1
10396,Donald Trump,52,Elizabeth Warren Joe Biden,1
10397,Donald Trump,52,Elizabeth Warren Richard Nixon,1
10398,Donald Trump,52,Elizabeth Warren Ronald Reagan,1
10399,Donald Trump,52,George W. Bush Abraham Lincoln,1
10400,Donald Trump,52,George W. Bush Barack Obama,0
10401,Donald Trump,52,George W. Bush Bernie Sanders,1
10402,Donald Trump,52,George W. Bush Elizabeth Warren,0
10403,Donald Trump,52,George W. Bush Hillary Clinton,0
10404,Donald Trump,52,George W. Bush Joe Biden,1
10405,Donald Trump,52,George W. Bush Richard Nixon,0
10406,Donald Trump,52,George W. Bush Ronald Reagan,0
10407,Donald Trump,52,Hillary Clinton Abraham Lincoln,1
10408,Donald Trump,52,Hillary Clinton Barack Obama,1
10409,Donald Trump,52,Hillary Clinton Bernie Sanders,1
10410,Donald Trump,52,Hillary Clinton Elizabeth Warren,0
10411,Donald Trump,52,Hillary Clinton George W. Bush,1
10412,Donald Trump,52,Hillary Clinton Joe Biden,1
10413,Donald Trump,52,Hillary Clinton Richard Nixon,1
10414,Donald Trump,52,Hillary Clinton Ronald Reagan,1
10415,Donald Trump,52,Joe Biden Abraham Lincoln,1
10416,Donald Trump,52,Joe Biden Barack Obama,0
10417,Donald Trump,52,Joe Biden Bernie Sanders,1
10418,Donald Trump,52,Joe Biden Elizabeth Warren,0
10419,Donald Trump,52,Joe Biden George W. Bush,0
10420,Donald Trump,52,Joe Biden Hillary Clinton,0
10421,Donald Trump,52,Joe Biden Richard Nixon,1
10422,Donald Trump,52,Joe Biden Ronald Reagan,1
10423,Donald Trump,52,Richard Nixon Abraham Lincoln,0
10424,Donald Trump,52,Richard Nixon Barack Obama,0
10425,Donald Trump,52,Richard Nixon Bernie Sanders,0
10426,Donald Trump,52,Richard Nixon Elizabeth Warren,0
10427,Donald Trump,52,Richard Nixon George W. Bush,0
10428,Donald Trump,52,Richard Nixon Hillary Clinton,0
10429,Donald Trump,52,Richard Nixon Joe Biden,0
10430,Donald Trump,52,Richard Nixon Ronald Reagan,0
10431,Donald Trump,52,Ronald Reagan Abraham Lincoln,0
10432,Donald Trump,52,Ronald Reagan Barack Obama,0
10433,Donald Trump,52,Ronald Reagan Bernie Sanders,0
10434,Donald Trump,52,Ronald Reagan Elizabeth Warren,0
10435,Donald Trump,52,Ronald Reagan George W. Bush,1
10436,Donald Trump,52,Ronald Reagan Hillary Clinton,0
10437,Donald Trump,52,Ronald Reagan Joe Biden,0
10438,Donald Trump,52,Ronald Reagan Richard Nixon,1
10439,Richard Nixon,52,Abraham Lincoln Barack Obama,0
10440,Richard Nixon,52,Abraham Lincoln Bernie Sanders,0
10441,Richard Nixon,52,Abraham Lincoln Donald Trump,1
10442,Richard Nixon,52,Abraham Lincoln Elizabeth Warren,0
10443,Richard Nixon,52,Abraham Lincoln George W. Bush,0
10444,Richard Nixon,52,Abraham Lincoln Hillary Clinton,0
10445,Richard Nixon,52,Abraham Lincoln Joe Biden,0
10446,Richard Nixon,52,Abraham Lincoln Ronald Reagan,0
10447,Richard Nixon,52,Barack Obama Abraham Lincoln,0
10448,Richard Nixon,52,Barack Obama Bernie Sanders,0
10449,Richard Nixon,52,Barack Obama Donald Trump,1
10450,Richard Nixon,52,Barack Obama Elizabeth Warren,0
10451,Richard Nixon,52,Barack Obama George W. Bush,0
10452,Richard Nixon,52,Barack Obama Hillary Clinton,0
10453,Richard Nixon,52,Barack Obama Joe Biden,0
10454,Richard Nixon,52,Barack Obama Ronald Reagan,0
10455,Richard Nixon,52,Bernie Sanders Abraham Lincoln,1
10456,Richard Nixon,52,Bernie Sanders Barack Obama,1
10457,Richard Nixon,52,Bernie Sanders Donald Trump,1
10458,Richard Nixon,52,Bernie Sanders Elizabeth Warren,1
10459,Richard Nixon,52,Bernie Sanders George W. Bush,0
10460,Richard Nixon,52,Bernie Sanders Hillary Clinton,1
10461,Richard Nixon,52,Bernie Sanders Joe Biden,1
10462,Richard Nixon,52,Bernie Sanders Ronald Reagan,1
10463,Richard Nixon,52,Donald Trump Abraham Lincoln,1
10464,Richard Nixon,52,Donald Trump Barack Obama,0
10465,Richard Nixon,52,Donald Trump Bernie Sanders,0
10466,Richard Nixon,52,Donald Trump Elizabeth Warren,0
10467,Richard Nixon,52,Donald Trump George W. Bush,0
10468,Richard Nixon,52,Donald Trump Hillary Clinton,0
10469,Richard Nixon,52,Donald Trump Joe Biden,0
10470,Richard Nixon,52,Donald Trump Ronald Reagan,0
10471,Richard Nixon,52,Elizabeth Warren Abraham Lincoln,1
10472,Richard Nixon,52,Elizabeth Warren Barack Obama,1
10473,Richard Nixon,52,Elizabeth Warren Bernie Sanders,1
10474,Richard Nixon,52,Elizabeth Warren Donald Trump,1
10475,Richard Nixon,52,Elizabeth Warren George W. Bush,1
10476,Richard Nixon,52,Elizabeth Warren Hillary Clinton,1
10477,Richard Nixon,52,Elizabeth Warren Joe Biden,1
10478,Richard Nixon,52,Elizabeth Warren Ronald Reagan,1
10479,Richard Nixon,52,George W. Bush Abraham Lincoln,1
10480,Richard Nixon,52,George W. Bush Barack Obama,1
10481,Richard Nixon,52,George W. Bush Bernie Sanders,1
10482,Richard Nixon,52,George W. Bush Donald Trump,1
10483,Richard Nixon,52,George W. Bush Elizabeth Warren,0
10484,Richard Nixon,52,George W. Bush Hillary Clinton,0
10485,Richard Nixon,52,George W. Bush Joe Biden,0
10486,Richard Nixon,52,George W. Bush Ronald Reagan,1
10487,Richard Nixon,52,Hillary Clinton Abraham Lincoln,0
10488,Richard Nixon,52,Hillary Clinton Barack Obama,1
10489,Richard Nixon,52,Hillary Clinton Bernie Sanders,1
10490,Richard Nixon,52,Hillary Clinton Donald Trump,1
10491,Richard Nixon,52,Hillary Clinton Elizabeth Warren,0
10492,Richard Nixon,52,Hillary Clinton George W. Bush,0
10493,Richard Nixon,52,Hillary Clinton Joe Biden,1
10494,Richard Nixon,52,Hillary Clinton Ronald Reagan,0
10495,Richard Nixon,52,Joe Biden Abraham Lincoln,1
10496,Richard Nixon,52,Joe Biden Barack Obama,1
10497,Richard Nixon,52,Joe Biden Bernie Sanders,0
10498,Richard Nixon,52,Joe Biden Donald Trump,1
10499,Richard Nixon,52,Joe Biden Elizabeth Warren,0
10500,Richard Nixon,52,Joe Biden George W. Bush,1
10501,Richard Nixon,52,Joe Biden Hillary Clinton,1
10502,Richard Nixon,52,Joe Biden Ronald Reagan,1
10503,Richard Nixon,52,Ronald Reagan Abraham Lincoln,0
10504,Richard Nixon,52,Ronald Reagan Barack Obama,1
10505,Richard Nixon,52,Ronald Reagan Bernie Sanders,1
10506,Richard Nixon,52,Ronald Reagan Donald Trump,1
10507,Richard Nixon,52,Ronald Reagan Elizabeth Warren,0
10508,Richard Nixon,52,Ronald Reagan George W. Bush,0
10509,Richard Nixon,52,Ronald Reagan Hillary Clinton,0
10510,Richard Nixon,52,Ronald Reagan Joe Biden,0
10511,Ronald Reagan,52,Abraham Lincoln Barack Obama,0
10512,Ronald Reagan,52,Abraham Lincoln Bernie Sanders,1
10513,Ronald Reagan,52,Abraham Lincoln Donald Trump,1
10514,Ronald Reagan,52,Abraham Lincoln Elizabeth Warren,0
10515,Ronald Reagan,52,Abraham Lincoln George W. Bush,0
10516,Ronald Reagan,52,Abraham Lincoln Hillary Clinton,0
10517,Ronald Reagan,52,Abraham Lincoln Joe Biden,0
