ID,Table,Concept
ATKZ6Y1VFB8M9,1,whale
A2XAEFI6S2DUU3,3,whale
A12HWPFXQPITHD,0,whale
A2QEGOZ0AJBA9O,0,whale
A14RBE72CXZIF4,1,whale
A2I2M82BJGHZ04,1,whale
A1OQIXAU1SEJ4P,0,whale
A3CKJ9KKMKC9F6,0,whale
A1BNYBF79IQ89T,1,whale
A2LAMCJLVCRQ4T,1,whale
A3ML7X12VHUVUN,3,whale
A2287HLNN9EZ56,0,whale
A2P065E9CYMYJL,1,whale
AMV1E7FFPVAW4,0,whale
A2T9GR0UCUVDXG,0,whale
A6GP133B3U1PG,0,whale
A20EU0UH5K3VGE,1,whale
APY5858P6BTDY,0,whale
A1MDZ1K2AL9EKW,1,whale
A35JCNZJI2MQ20,1,whale
A1S65MPJSSYO6D,3,whale
AGT0MMK6UZ7V0,1,whale
A1M3PLZBB92ZTP,0,whale
A36B9OFG2QJTM7,0,whale
A1NMCSVPHOTPYG,0,whale
ASQRULYNDW418,0,whale
A3D9DWZK2IS3RE,0,whale
AT6LDQNLKTUSE,1,whale
AHDW0M4017Z8K,1,whale
